"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L25513","SocketInterceptorTest.java","hazelcast-client/src/test/java/com/hazelcast/client/SocketInterceptorTest.java","L25485","13","0","197","1118","18","0","6","0"
"L25514","TestUtility.java","hazelcast-client/src/test/java/com/hazelcast/client/TestUtility.java","L25485","2","0","48","1733","47","0","7","0"
"L25515","ValueCollectionTest.java","hazelcast-client/src/test/java/com/hazelcast/client/ValueCollectionTest.java","L25485","1","0","158","1118","22","0","7","0"
"L30802","ClientServiceTest.java","hazelcast-client/src/test/java/com/hazelcast/core/ClientServiceTest.java","L30801","6","0","64","1118","20","0","7","0"
"L27024","MembershipListenerManagerTest.java","hazelcast-client/src/test/java/com/hazelcast/client/impl/MembershipListenerManagerTest.java","L27023","2","0","96","1733","39","0","6","0"
"L27025","MessageListenerManagerTest.java","hazelcast-client/src/test/java/com/hazelcast/client/impl/MessageListenerManagerTest.java","L27023","2","0","68","1733","34","0","7","0"
"L30218","ClientMapGuavaCacheTest.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/ClientMapGuavaCacheTest.java","L30217","3","0","105","2899","10","0","6","0"
"L30219","DynamicClusterTest.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/DynamicClusterTest.java","L30217","48","0","1069","575","64","0","8","0"
"L30220","HazelcastClientPerformanceTest.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/HazelcastClientPerformanceTest.java","L30217","20","0","197","1118","30","0","6","0"
"L30221","SimpleMapTestFromClient.java","hazelcast-client/src/test/java/com/hazelcast/client/longrunning/SimpleMapTestFromClient.java","L30217","15","0","108","1118","16","0","6","0"
"L33297","AbstractHazelcastCacheRegionFactory.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/AbstractHazelcastCacheRegionFactory.java","L33296","4","0","58","1733","14","0","6","0"
"L33298","CacheEnvironment.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/CacheEnvironment.java","L33296","6","0","72","1733","30","0","6","0"
"L33299","HazelcastCacheRegionFactory.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/HazelcastCacheRegionFactory.java","L33296","1","0","33","1118","29","0","6","0"
"L33300","HazelcastLocalCacheRegionFactory.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/HazelcastLocalCacheRegionFactory.java","L33296","1","0","51","1118","12","0","5","0"
"L33301","HazelcastTimestamper.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/HazelcastTimestamper.java","L33296","5","0","32","1733","29","1","6","0"
"L33302","RegionCache.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/RegionCache.java","L33296","1","0","18","1118","14","0","5","0"
"L33303","VersionAwareMergePolicy.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/VersionAwareMergePolicy.java","L33296","12","0","36","831","18","0","6","0"
"L33359","AbstractAccessDelegate.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/access/AbstractAccessDelegate.java","L33358","6","0","89","1118","34","0","6","0"
"L33360","AccessDelegate.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/access/AccessDelegate.java","L33358","1","0","24","1118","24","0","6","0"
"L33361","NonStrictReadWriteAccessDelegate.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/access/NonStrictReadWriteAccessDelegate.java","L33358","1","0","30","1118","30","0","6","0"
"L33362","ReadOnlyAccessDelegate.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/access/ReadOnlyAccessDelegate.java","L33358","1","0","41","1118","21","0","6","0"
"L33363","ReadWriteAccessDelegate.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/access/ReadWriteAccessDelegate.java","L33358","1","0","33","1118","36","1","6","0"
"L33689","IMapRegionCache.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/distributed/IMapRegionCache.java","L33688","18","0","122","831","26","0","6","0"
"L33867","CacheProviderHazelcastAccessor.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/CacheProviderHazelcastAccessor.java","L33866","4","0","29","1118","16","0","6","0"
"L33868","HazelcastAccessor.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/HazelcastAccessor.java","L33866","6","0","62","1118","19","0","6","0"
"L33869","HazelcastClientLoader.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/HazelcastClientLoader.java","L33866","15","0","77","753","32","0","6","0"
"L33870","HazelcastInstanceFactory.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/HazelcastInstanceFactory.java","L33866","4","0","33","1118","14","0","6","0"
"L33871","HazelcastInstanceLoader.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/HazelcastInstanceLoader.java","L33866","21","0","110","1733","31","0","6","0"
"L33872","IHazelcastInstanceLoader.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/IHazelcastInstanceLoader.java","L33866","1","0","9","1118","14","0","6","0"
"L33873","RegionFactoryHazelcastAccessor.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/instance/RegionFactoryHazelcastAccessor.java","L33866","5","0","30","1118","19","0","6","0"
"L34006","CleanupService.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/local/CleanupService.java","L34005","2","0","43","1118","14","0","5","0"
"L34007","Invalidation.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/local/Invalidation.java","L34005","1","0","39","575","20","0","6","0"
"L34008","LocalRegionCache.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/local/LocalRegionCache.java","L34005","41","0","203","2899","18","0","6","0"
"L34009","Timestamp.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/local/Timestamp.java","L34005","1","0","39","575","20","0","6","0"
"L34010","TimestampsRegionCache.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/local/TimestampsRegionCache.java","L34005","7","0","45","1118","13","0","5","0"
"L34011","Value.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/local/Value.java","L34005","10","0","62","1118","13","0","5","0"
"L34240","HazelcastCache.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/provider/HazelcastCache.java","L34239","5","0","91","1118","29","0","6","0"
"L34241","HazelcastCacheProvider.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/provider/HazelcastCacheProvider.java","L34239","4","0","51","1118","22","0","6","0"
"L34315","AbstractGeneralRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/AbstractGeneralRegion.java","L34314","5","0","43","1118","27","0","6","0"
"L34316","AbstractHazelcastRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/AbstractHazelcastRegion.java","L34314","2","0","60","1118","38","0","6","0"
"L34317","AbstractTransactionalDataRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/AbstractTransactionalDataRegion.java","L34314","1","0","27","1118","23","0","6","0"
"L34318","CollectionRegionAccessStrategyAdapter.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/CollectionRegionAccessStrategyAdapter.java","L34314","1","0","50","1118","12","0","5","0"
"L34319","EntityRegionAccessStrategyAdapter.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/EntityRegionAccessStrategyAdapter.java","L34314","1","0","64","1118","12","0","5","0"
"L34320","HazelcastCollectionRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/HazelcastCollectionRegion.java","L34314","6","0","43","1118","13","0","5","0"
"L34321","HazelcastEntityRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/HazelcastEntityRegion.java","L34314","6","0","43","1118","13","0","5","0"
"L34322","HazelcastQueryResultsRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/HazelcastQueryResultsRegion.java","L34314","1","0","10","1118","12","0","5","0"
"L34323","HazelcastRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/HazelcastRegion.java","L34314","1","0","10","1118","26","0","6","0"
"L34324","HazelcastTimestampsRegion.java","hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/region/HazelcastTimestampsRegion.java","L34314","1","0","12","1118","12","0","5","0"
"L33309","CacheProviderDefaultTest.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/CacheProviderDefaultTest.java","L33308","1","0","23","1118","24","0","6","0"
"L33310","CustomPropertiesTest.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/CustomPropertiesTest.java","L33308","1","0","150","1733","46","1","6","0"
"L33311","HibernateStatisticsTestSupport.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/HibernateStatisticsTestSupport.java","L33308","11","0","159","1118","27","0","6","0"
"L33312","HibernateTestSupport.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/HibernateTestSupport.java","L33308","2","0","37","1118","19","0","6","0"
"L33313","LocalRegionFactoryDefaultTest.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/LocalRegionFactoryDefaultTest.java","L33308","4","0","69","1118","12","0","5","0"
"L33314","RegionFactoryDefaultTest.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/RegionFactoryDefaultTest.java","L33308","5","0","79","1118","23","0","6","0"
"L33315","TestBlockJUnit4ClassRunner.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/TestBlockJUnit4ClassRunner.java","L33308","1","0","24","575","24","0","6","0"
"L34666","DummyEntity.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/entity/DummyEntity.java","L34665","1","0","57","1118","17","0","6","0"
"L34667","DummyProperty.java","hazelcast-hibernate/src/test/java/com/hazelcast/hibernate/entity/DummyProperty.java","L34665","1","0","48","1118","13","0","6","0"
"L34817","ConnectionFactoryImpl.java","hazelcast-ra/src/main/java/com/hazelcast/jca/ConnectionFactoryImpl.java","L34816","1","0","44","1118","21","0","6","0"
"L34818","ConnectionImpl.java","hazelcast-ra/src/main/java/com/hazelcast/jca/ConnectionImpl.java","L34816","1","0","39","1118","15","0","6","0"
"L34819","JcaBase.java","hazelcast-ra/src/main/java/com/hazelcast/jca/JcaBase.java","L34816","1","0","9","1118","17","0","6","0"
"L34820","ManagedConnectionFactoryImpl.java","hazelcast-ra/src/main/java/com/hazelcast/jca/ManagedConnectionFactoryImpl.java","L34816","6","0","64","1118","18","2","6","0"
"L34821","ManagedConnectionImpl.java","hazelcast-ra/src/main/java/com/hazelcast/jca/ManagedConnectionImpl.java","L34816","9","0","100","1118","29","0","6","0"
"L34822","ResourceAdapterImpl.java","hazelcast-ra/src/main/java/com/hazelcast/jca/ResourceAdapterImpl.java","L34816","3","0","39","1118","18","2","6","0"
"L35000","AbstractHazelcastBeanDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/AbstractHazelcastBeanDefinitionParser.java","L34999","7","0","37","1118","12","0","6","1"
"L35001","HazelcastClientBeanDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/HazelcastClientBeanDefinitionParser.java","L34999","14","0","76","575","25","0","7","1"
"L35002","HazelcastConfigBeanDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/HazelcastConfigBeanDefinitionParser.java","L34999","149","0","714","575","55","2","7","2"
"L35003","HazelcastInstanceDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/HazelcastInstanceDefinitionParser.java","L34999","3","0","39","1118","16","0","6","0"
"L35004","HazelcastNamespaceHandler.java","hazelcast-spring/src/main/java/com/hazelcast/spring/HazelcastNamespaceHandler.java","L34999","2","0","20","575","31","0","7","0"
"L35005","HazelcastTypeBeanDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/HazelcastTypeBeanDefinitionParser.java","L34999","4","0","54","1118","12","0","6","0"
"L35044","HazelcastCache.java","hazelcast-spring/src/main/java/com/hazelcast/spring/cache/HazelcastCache.java","L35043","8","0","68","1118","14","0","6","0"
"L35045","HazelcastCacheManager.java","hazelcast-spring/src/main/java/com/hazelcast/spring/cache/HazelcastCacheManager.java","L35043","5","0","48","1118","15","0","6","0"
"L35156","SpringAware.java","hazelcast-spring/src/main/java/com/hazelcast/spring/context/SpringAware.java","L35155","1","0","8","1118","15","0","6","0"
"L35157","SpringManagedContext.java","hazelcast-spring/src/main/java/com/hazelcast/spring/context/SpringManagedContext.java","L35155","4","0","40","575","28","0","7","1"
"L35700","CacheBeanDefinitionParserSupport.java","hazelcast-spring/src/main/java/com/hazelcast/spring/hibernate/CacheBeanDefinitionParserSupport.java","L35699","4","0","41","1118","15","0","6","0"
"L35701","CacheProviderBeanDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/hibernate/CacheProviderBeanDefinitionParser.java","L35699","1","0","9","1118","16","0","6","0"
"L35702","RegionFactoryBeanDefinitionParser.java","hazelcast-spring/src/main/java/com/hazelcast/spring/hibernate/RegionFactoryBeanDefinitionParser.java","L35699","1","0","9","1118","14","0","6","0"
"L35744","JPAMapStore.java","hazelcast-spring/src/main/java/com/hazelcast/spring/jpa/JPAMapStore.java","L35743","2","0","39","1118","13","0","6","0"
"L35774","MongoDBConverter.java","hazelcast-spring/src/main/java/com/hazelcast/spring/mongodb/MongoDBConverter.java","L35773","1","0","6","1118","14","0","6","0"
"L35775","MongoMapStore.java","hazelcast-spring/src/main/java/com/hazelcast/spring/mongodb/MongoMapStore.java","L35773","10","0","100","1118","14","0","6","0"
"L35776","SpringMongoDBConverter.java","hazelcast-spring/src/main/java/com/hazelcast/spring/mongodb/SpringMongoDBConverter.java","L35773","14","0","56","1118","14","0","6","0"
"L35777","ValueWrapper.java","hazelcast-spring/src/main/java/com/hazelcast/spring/mongodb/ValueWrapper.java","L35773","1","0","13","1118","14","0","6","0"
"L35011","CustomSpringJUnit4ClassRunner.java","hazelcast-spring/src/test/java/com/hazelcast/spring/CustomSpringJUnit4ClassRunner.java","L35010","1","0","15","1118","17","0","6","0"
"L35012","DummyEntryListener.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyEntryListener.java","L35010","1","0","17","1118","14","0","6","0"
"L35013","DummyItemListener.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyItemListener.java","L35010","1","0","9","1118","12","0","6","0"
"L35014","DummyMembershipListener.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyMembershipListener.java","L35010","1","0","11","1118","14","0","6","0"
"L35015","DummyMergePolicy.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyMergePolicy.java","L35010","1","0","9","1118","14","0","6","0"
"L35016","DummyMessageListener.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyMessageListener.java","L35010","1","0","8","1118","15","0","6","0"
"L35017","DummySocketInterceptor.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummySocketInterceptor.java","L35010","1","0","13","2899","7","0","3","1"
"L35018","DummySSLContextFactory.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummySSLContextFactory.java","L35010","1","0","11","2899","8","0","4","0"
"L35019","DummyStore.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyStore.java","L35010","1","0","24","2899","11","0","4","0"
"L35020","DummyStoreFactory.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyStoreFactory.java","L35010","1","0","9","575","9","0","4","0"
"L35021","DummyWanReplication.java","hazelcast-spring/src/test/java/com/hazelcast/spring/DummyWanReplication.java","L35010","1","0","12","753","18","0","7","0"
"L35022","TestApplicationContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/TestApplicationContext.java","L35010","9","0","82","575","11","0","5","0"
"L35023","TestBeansApplicationContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/TestBeansApplicationContext.java","L35010","1","0","43","831","17","0","5","0"
"L35024","TestClientApplicationContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/TestClientApplicationContext.java","L35010","1","0","101","2899","40","0","7","0"
"L35025","TestFullApplicationContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/TestFullApplicationContext.java","L35010","11","0","396","575","94","0","7","0"
"L35047","CacheMapLoader.java","hazelcast-spring/src/test/java/com/hazelcast/spring/cache/CacheMapLoader.java","L35046","1","0","26","575","9","0","5","0"
"L35048","IDummyBean.java","hazelcast-spring/src/test/java/com/hazelcast/spring/cache/IDummyBean.java","L35046","1","0","10","575","5","0","3","0"
"L35049","TestCacheManager.java","hazelcast-spring/src/test/java/com/hazelcast/spring/cache/TestCacheManager.java","L35046","4","0","65","575","17","0","4","0"
"L35159","DummyTransactionManager.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/DummyTransactionManager.java","L35158","2","0","24","575","10","0","4","0"
"L35160","SomeBean.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/SomeBean.java","L35158","1","0","13","575","8","0","4","0"
"L35161","SomeRunnableTask.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/SomeRunnableTask.java","L35158","1","0","23","575","8","0","4","0"
"L35162","SomeTask.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/SomeTask.java","L35158","9","0","51","831","11","0","5","0"
"L35163","SomeTransactionalRunnableTask.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/SomeTransactionalRunnableTask.java","L35158","1","0","9","575","8","0","4","0"
"L35164","SomeTransactionalTask.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/SomeTransactionalTask.java","L35158","1","0","11","575","8","0","4","0"
"L35165","SomeValue.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/SomeValue.java","L35158","11","0","48","831","10","0","5","0"
"L35166","TestManagedContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/context/TestManagedContext.java","L35158","1","0","78","575","34","0","7","0"
"L35704","TestHibernateApplicationContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/hibernate/TestHibernateApplicationContext.java","L35703","1","0","51","831","11","0","4","0"
"L35956","DummyCredentialsFactory.java","hazelcast-spring/src/test/java/com/hazelcast/spring/security/DummyCredentialsFactory.java","L35955","1","0","14","1118","3","0","2","0"
"L35957","DummyPermissionPolicy.java","hazelcast-spring/src/test/java/com/hazelcast/spring/security/DummyPermissionPolicy.java","L35955","1","0","17","1118","3","0","2","0"
"L35958","TestSecureApplicationContext.java","hazelcast-spring/src/test/java/com/hazelcast/spring/security/TestSecureApplicationContext.java","L35955","5","0","114","1118","11","0","3","0"
"L36259","HazelcastInstanceLoader.java","hazelcast-wm/src/main/java/com/hazelcast/web/HazelcastInstanceLoader.java","L36258","19","0","103","753","21","0","7","0"
"L36260","Installer.java","hazelcast-wm/src/main/java/com/hazelcast/web/Installer.java","L36258","59","0","360","575","17","0","5","0"
"L36261","SessionListener.java","hazelcast-wm/src/main/java/com/hazelcast/web/SessionListener.java","L36258","1","0","10","1118","2","0","2","0"
"L36262","WebFilter.java","hazelcast-wm/src/main/java/com/hazelcast/web/WebFilter.java","L36258","80","0","529","2899","57","1","9","0"
"L36878","TestServer.java","hazelcast-wm/src/test/java/com/hazelcast/wm/test/TestServer.java","L36877","1","0","23","1118","2","0","2","0"
"L36879","Value.java","hazelcast-wm/src/test/java/com/hazelcast/wm/test/Value.java","L36877","1","0","15","1118","2","0","2","0"
