"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L76676","ODefaultComparator.java","core/src/main/java/com/orientechnologies/common/comparator/ODefaultComparator.java","L76672","6","0","21","0","8","5","17","0"
"L76677","OUnsafeByteArrayComparator.java","core/src/main/java/com/orientechnologies/common/comparator/OUnsafeByteArrayComparator.java","L76672","10","0","65","0","8","5","17","0"
"L76783","ONeedRetryException.java","core/src/main/java/com/orientechnologies/common/concur/ONeedRetryException.java","L76782","1","0","17","0","8","5","17","0"
"L76784","OTimeoutException.java","core/src/main/java/com/orientechnologies/common/concur/OTimeoutException.java","L76782","1","0","16","0","8","5","17","0"
"L77962","DefaultConsoleReader.java","core/src/main/java/com/orientechnologies/common/console/DefaultConsoleReader.java","L77961","2","0","19","0","8","5","17","0"
"L77963","OCommandStream.java","core/src/main/java/com/orientechnologies/common/console/OCommandStream.java","L77961","1","0","6","0","13","5","3122","0"
"L77964","OConsoleApplication.java","core/src/main/java/com/orientechnologies/common/console/OConsoleApplication.java","L77961","95","0","410","0","9","5","17","1"
"L77965","OConsoleCommandCollection.java","core/src/main/java/com/orientechnologies/common/console/OConsoleCommandCollection.java","L77961","1","0","8","0","6","5","113","0"
"L77966","OConsoleReader.java","core/src/main/java/com/orientechnologies/common/console/OConsoleReader.java","L77961","1","0","7","0","8","5","17","0"
"L77967","ODFACommandStream.java","core/src/main/java/com/orientechnologies/common/console/ODFACommandStream.java","L77961","57","0","202","0","13","5","3122","0"
"L77968","OScannerCommandStream.java","core/src/main/java/com/orientechnologies/common/console/OScannerCommandStream.java","L77961","1","0","30","0","13","5","3122","0"
"L77969","TTYConsoleReader.java","core/src/main/java/com/orientechnologies/common/console/TTYConsoleReader.java","L77961","99","0","413","0","8","5","17","0"
"L78370","ODirectMemory.java","core/src/main/java/com/orientechnologies/common/directmemory/ODirectMemory.java","L78369","1","0","20","0","8","5","17","0"
"L78371","ODirectMemoryFactory.java","core/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryFactory.java","L78369","1","0","24","0","10","5","17","1"
"L78372","ODirectMemoryPointer.java","core/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryPointer.java","L78369","26","0","136","0","13","5","3122","0"
"L78373","ODirectMemoryViolationException.java","core/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryViolationException.java","L78369","1","0","7","0","13","5","3122","0"
"L78374","OUnsafeMemory.java","core/src/main/java/com/orientechnologies/common/directmemory/OUnsafeMemory.java","L78369","22","0","206","2","11","5","17","0"
"L78375","OUnsafeMemoryJava7.java","core/src/main/java/com/orientechnologies/common/directmemory/OUnsafeMemoryJava7.java","L78369","1","0","18","0","13","5","3122","0"
"L78657","OException.java","core/src/main/java/com/orientechnologies/common/exception/OException.java","L78656","1","0","15","0","8","5","17","0"
"L78665","OConfigurableStatefulFactory.java","core/src/main/java/com/orientechnologies/common/factory/OConfigurableStatefulFactory.java","L78664","7","0","59","0","6","5","113","0"
"L78666","ODynamicFactory.java","core/src/main/java/com/orientechnologies/common/factory/ODynamicFactory.java","L78664","1","0","18","0","8","5","17","0"
"L78667","ODynamicFactoryInverse.java","core/src/main/java/com/orientechnologies/common/factory/ODynamicFactoryInverse.java","L78664","2","0","22","0","8","5","17","0"
"L78741","OMurmurHash3.java","core/src/main/java/com/orientechnologies/common/hash/OMurmurHash3.java","L78740","17","0","98","0","8","5","17","0"
"L78776","OFileUtils.java","core/src/main/java/com/orientechnologies/common/io/OFileUtils.java","L78775","33","0","151","0","13","5","17","0"
"L78777","OFileUtilsJava7.java","core/src/main/java/com/orientechnologies/common/io/OFileUtilsJava7.java","L78775","3","0","18","0","13","5","3122","0"
"L78778","OIOException.java","core/src/main/java/com/orientechnologies/common/io/OIOException.java","L78775","1","0","11","0","8","5","17","0"
"L78779","OIOUtils.java","core/src/main/java/com/orientechnologies/common/io/OIOUtils.java","L78775","60","0","210","0","15","6","17","0"
"L78780","OUtils.java","core/src/main/java/com/orientechnologies/common/io/OUtils.java","L78775","3","0","13","0","8","5","17","0"
"L78920","OListenerManger.java","core/src/main/java/com/orientechnologies/common/listener/OListenerManger.java","L78919","4","0","34","0","8","5","17","0"
"L78921","OProgressListener.java","core/src/main/java/com/orientechnologies/common/listener/OProgressListener.java","L78919","1","0","6","0","8","5","17","0"
"L78945","OLogFormatter.java","core/src/main/java/com/orientechnologies/common/log/OLogFormatter.java","L78944","6","0","61","0","16","6","17","0"
"L78946","OLogManager.java","core/src/main/java/com/orientechnologies/common/log/OLogManager.java","L78944","74","0","257","0","13","5","3122","0"
"L79125","OBaseParser.java","core/src/main/java/com/orientechnologies/common/parser/OBaseParser.java","L79124","108","0","347","0","19","7","3122","0"
"L79126","OStringForwardReader.java","core/src/main/java/com/orientechnologies/common/parser/OStringForwardReader.java","L79124","16","0","98","0","8","5","17","0"
"L79127","OStringParser.java","core/src/main/java/com/orientechnologies/common/parser/OStringParser.java","L79124","92","0","272","0","18","6","3122","0"
"L79128","OSystemVariableResolver.java","core/src/main/java/com/orientechnologies/common/parser/OSystemVariableResolver.java","L79124","4","0","25","0","12","5","17","0"
"L79129","OVariableParser.java","core/src/main/java/com/orientechnologies/common/parser/OVariableParser.java","L79124","9","0","34","0","14","6","17","0"
"L79130","OVariableParserListener.java","core/src/main/java/com/orientechnologies/common/parser/OVariableParserListener.java","L79124","1","0","4","0","8","5","17","0"
"L79347","OAbstractProfiler.java","core/src/main/java/com/orientechnologies/common/profiler/OAbstractProfiler.java","L79346","23","0","280","0","29","7","3122","0"
"L79348","OProfiler.java","core/src/main/java/com/orientechnologies/common/profiler/OProfiler.java","L79346","15","0","120","0","15","5","3122","0"
"L79349","OProfilerEntry.java","core/src/main/java/com/orientechnologies/common/profiler/OProfilerEntry.java","L79346","2","0","46","0","8","5","17","0"
"L79350","OProfilerMBean.java","core/src/main/java/com/orientechnologies/common/profiler/OProfilerMBean.java","L79346","1","0","43","0","15","5","3122","0"
"L79642","OReflectionHelper.java","core/src/main/java/com/orientechnologies/common/reflection/OReflectionHelper.java","L79641","45","0","161","0","8","5","17","0"
"L79703","OBinaryConverter.java","core/src/main/java/com/orientechnologies/common/serialization/OBinaryConverter.java","L79702","1","0","13","0","8","5","17","0"
"L79704","OBinaryConverterFactory.java","core/src/main/java/com/orientechnologies/common/serialization/OBinaryConverterFactory.java","L79702","3","0","20","0","8","5","17","0"
"L79705","OSafeBinaryConverter.java","core/src/main/java/com/orientechnologies/common/serialization/OSafeBinaryConverter.java","L79702","9","0","122","0","8","5","17","0"
"L79706","OUnsafeBinaryConverter.java","core/src/main/java/com/orientechnologies/common/serialization/OUnsafeBinaryConverter.java","L79702","25","0","186","1","10","5","17","0"
"L81334","OSynchEventAdapter.java","core/src/main/java/com/orientechnologies/common/synch/OSynchEventAdapter.java","L81333","6","0","42","0","8","5","17","0"
"L81366","OPollerThread.java","core/src/main/java/com/orientechnologies/common/thread/OPollerThread.java","L81365","1","0","23","0","8","5","17","0"
"L81367","OSoftThread.java","core/src/main/java/com/orientechnologies/common/thread/OSoftThread.java","L81365","6","0","58","0","8","5","17","0"
"L81412","OBinary.java","core/src/main/java/com/orientechnologies/common/types/OBinary.java","L81411","4","0","20","0","8","5","17","0"
"L81413","OModifiableBoolean.java","core/src/main/java/com/orientechnologies/common/types/OModifiableBoolean.java","L81411","1","0","16","0","3","3","3122","0"
"L81414","OModifiableInteger.java","core/src/main/java/com/orientechnologies/common/types/OModifiableInteger.java","L81411","4","0","76","0","8","5","17","0"
"L81415","ORef.java","core/src/main/java/com/orientechnologies/common/types/ORef.java","L81411","2","0","17","0","8","5","17","0"
"L81470","MersenneTwister.java","core/src/main/java/com/orientechnologies/common/util/MersenneTwister.java","L81469","52","0","256","0","10","5","3122","0"
"L81471","MersenneTwisterFast.java","core/src/main/java/com/orientechnologies/common/util/MersenneTwisterFast.java","L81469","115","0","734","0","10","5","17","0"
"L81472","OArrays.java","core/src/main/java/com/orientechnologies/common/util/OArrays.java","L81469","17","0","69","0","8","5","17","0"
"L81473","OByteBufferUtils.java","core/src/main/java/com/orientechnologies/common/util/OByteBufferUtils.java","L81469","9","0","68","0","17","5","3122","0"
"L81474","OCallable.java","core/src/main/java/com/orientechnologies/common/util/OCallable.java","L81469","1","0","4","0","8","5","17","0"
"L81475","OClassLoaderHelper.java","core/src/main/java/com/orientechnologies/common/util/OClassLoaderHelper.java","L81469","2","0","23","0","13","5","3122","0"
"L81476","OCollections.java","core/src/main/java/com/orientechnologies/common/util/OCollections.java","L81469","5","0","31","0","8","5","17","0"
"L81477","OMultiKey.java","core/src/main/java/com/orientechnologies/common/util/OMultiKey.java","L81469","8","0","39","0","8","5","17","0"
"L81478","OPair.java","core/src/main/java/com/orientechnologies/common/util/OPair.java","L81469","10","0","69","0","8","5","17","0"
"L81479","OResettable.java","core/src/main/java/com/orientechnologies/common/util/OResettable.java","L81469","1","0","4","0","8","5","17","0"
"L81480","OService.java","core/src/main/java/com/orientechnologies/common/util/OService.java","L81469","1","0","6","0","8","5","17","0"
"L81481","OSizeable.java","core/src/main/java/com/orientechnologies/common/util/OSizeable.java","L81469","1","0","4","0","7","4","17","0"
"L81482","OTriple.java","core/src/main/java/com/orientechnologies/common/util/OTriple.java","L81469","8","0","65","0","7","4","17","0"
"L2608","OAccess.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OAccess.java","L2607","1","0","15","0","4","2","17","0"
"L2609","OAfterDeserialization.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OAfterDeserialization.java","L2607","1","0","11","0","4","2","17","0"
"L2610","OAfterSerialization.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OAfterSerialization.java","L2607","1","0","11","0","4","2","17","0"
"L2611","OBeforeDeserialization.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OBeforeDeserialization.java","L2607","1","0","11","0","4","2","17","0"
"L2612","OBeforeSerialization.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OBeforeSerialization.java","L2607","1","0","11","0","4","2","17","0"
"L2613","ODocumentInstance.java","core/src/main/java/com/orientechnologies/orient/core/annotation/ODocumentInstance.java","L2607","1","0","11","0","5","2","17","0"
"L2614","OId.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OId.java","L2607","1","0","11","0","4","2","17","0"
"L2615","OVersion.java","core/src/main/java/com/orientechnologies/orient/core/annotation/OVersion.java","L2607","1","0","11","0","4","2","17","0"
"L2666","OAbstractMapCache.java","core/src/main/java/com/orientechnologies/orient/core/cache/OAbstractMapCache.java","L2665","1","0","31","1","37","10","3122","0"
"L2667","OAbstractRecordCache.java","core/src/main/java/com/orientechnologies/orient/core/cache/OAbstractRecordCache.java","L2665","5","0","55","0","51","8","17","0"
"L2668","OCache.java","core/src/main/java/com/orientechnologies/orient/core/cache/OCache.java","L2665","1","0","14","0","20","8","17","0"
"L2669","OCacheLevelOneLocator.java","core/src/main/java/com/orientechnologies/orient/core/cache/OCacheLevelOneLocator.java","L2665","1","0","4","0","6","3","17","0"
"L2670","OCacheLevelOneLocatorImpl.java","core/src/main/java/com/orientechnologies/orient/core/cache/OCacheLevelOneLocatorImpl.java","L2665","1","0","7","0","13","5","17","0"
"L2671","OCacheLevelTwoLocator.java","core/src/main/java/com/orientechnologies/orient/core/cache/OCacheLevelTwoLocator.java","L2665","1","0","4","0","6","3","17","0"
"L2672","OLocalRecordCache.java","core/src/main/java/com/orientechnologies/orient/core/cache/OLocalRecordCache.java","L2665","6","0","56","0","18","8","17","0"
"L2673","OUnboundedWeakCache.java","core/src/main/java/com/orientechnologies/orient/core/cache/OUnboundedWeakCache.java","L2665","2","0","34","1","42","10","3122","0"
"L2871","OCaseInsensitiveCollate.java","core/src/main/java/com/orientechnologies/orient/core/collate/OCaseInsensitiveCollate.java","L2870","4","0","29","3","23","11","17","0"
"L2872","OCollate.java","core/src/main/java/com/orientechnologies/orient/core/collate/OCollate.java","L2870","1","0","6","1","13","7","17","0"
"L2873","OCollateFactory.java","core/src/main/java/com/orientechnologies/orient/core/collate/OCollateFactory.java","L2870","1","0","6","0","10","6","17","0"
"L2874","ODefaultCollate.java","core/src/main/java/com/orientechnologies/orient/core/collate/ODefaultCollate.java","L2870","3","0","26","2","16","9","17","0"
"L2875","ODefaultCollateFactory.java","core/src/main/java/com/orientechnologies/orient/core/collate/ODefaultCollateFactory.java","L2870","1","0","22","0","15","7","3122","0"
"L2953","OBasicCommandContext.java","core/src/main/java/com/orientechnologies/orient/core/command/OBasicCommandContext.java","L2952","50","0","196","1","49","10","3122","0"
"L2954","OCommand.java","core/src/main/java/com/orientechnologies/orient/core/command/OCommand.java","L2952","1","0","5","0","5","2","17","0"
"L2955","OCommandContext.java","core/src/main/java/com/orientechnologies/orient/core/command/OCommandContext.java","L2952","1","0","21","0","30","9","17","0"
"L2956","OCommandDistributedReplicateRequest.java","core/src/main/java/com/orientechnologies/orient/core/command/OCommandDistributedReplicateRequest.java","L2952","1","0","7","1","10","5","17","1"
"L2957","OCommandExecutor.java","core/src/main/java/com/orientechnologies/orient/core/command/OCommandExecutor.java","L2952","1","0","17","1","27","7","17","0"
"L2958","OCommandExecutorAbstract.java","core/src/main/java/com/orientechnologies/orient/core/command/OCommandExecutorAbstract.java","L2952","4","0","80","1","51","10","3122","0"
"L2959","OCommandExecutorNotFoundException.java","core/src/main/java/com/orientechnologies/orient/core/command/OCommandExecutorNotFoundException.java","L2952","1","0","11","0","4","2","17","0"
