AD,Android Rules,Basic Rules,Brace Rules,CBO,CBOI,CC,CCL,CCO,CD,CI,CLC,CLLC,CLOC,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Column,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,DIT,DLOC,Design Rules,Documentation Metric Rules,Empty Code Rules,EndColumn,EndLine,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,LCOM5,LDC,LLDC,LLOC,LOC,Line,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,NA,NG,NII,NL,NLA,NLE,NLG,NLM,NLPA,NLPM,NLS,NM,NOA,NOC,NOD,NOI,NOP,NOS,NPA,NPM,NS,Naming Rules,Number of bugs,Optimization Rules,PDA,PUA,RFC,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,TCD,TCLOC,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,WMC,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor
0.166667,0,0,0,2,1,0.34126999999999996,2,8,0.15853699999999998,2,0.261905,0.318841,13,0,12,0,1,1,0,0,0,0,0,3,12,1,19,0,2,105,0,0,0,0,0,0,0,0,2,22,22,69,84,22,0,0,0,0,0,7,2,1,3,1,3,1,8,0,5,0,18,3,0,0,5,1,33,0,14,0,0,0,0,1,5,13,0,0,0,0,0.15853699999999998,13,69,84,7,2,1,1,8,0,5,0,18,33,0,14,0,0,0,0,15,0,0,32,0,1
1.0,0,0,0,1,0,0.0,0,0,0.454545,0,0.0,0.0,5,0,0,0,0,1,0,0,0,0,0,2,5,0,2,0,2,20,0,0,0,0,0,0,0,0,1,0,0,6,6,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,1,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0.454545,5,6,6,1,0,0,0,1,0,0,0,6,1,0,5,0,0,0,0,1,0,0,2,0,0
1.0,0,0,0,1,1,0.0,0,0,0.717949,0,0.0,0.0,28,0,0,0,1,1,0,0,0,0,0,3,28,0,0,0,2,46,0,0,0,0,0,0,0,0,2,0,0,11,37,10,0,0,0,0,0,9,2,0,0,1,0,0,2,0,2,0,58,3,0,0,2,1,2,0,51,0,0,0,0,3,0,4,0,1,0,0,0.717949,28,11,37,9,2,1,0,2,0,2,0,58,2,0,51,0,0,0,0,2,0,0,2,0,0
0.7,0,0,89,4,4,0.387836,8,48,0.421109,16,0.21174400000000002,0.371567,395,0,111,0,3,1,0,1,16,0,0,2,380,28,74,0,2,1169,0,0,0,0,0,0,0,0,3,238,230,543,992,46,0,0,0,0,0,8,2,3,3,8,3,2,56,0,49,0,56,2,1,1,1,1,367,0,49,0,3,0,0,35,15,57,0,7,8,1,0.413534,440,624,1124,14,2,14,2,69,0,52,0,81,410,0,58,0,0,2,0,120,0,8,196,2,137
0.0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,5,0,4,72,0,0,0,0,0,0,0,0,1,0,0,8,8,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0.0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,2,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,5,0,5,167,0,0,0,0,0,0,0,0,1,0,0,6,6,162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0.0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,2,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,5,0,5,316,0,0,0,0,0,0,0,0,1,0,0,6,6,311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0.0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,5,0,0
1.0,0,0,0,0,4,0.0,0,0,0.666667,0,0.0,0.0,16,0,0,0,0,5,0,0,3,0,0,0,16,0,2,0,6,104,0,0,0,0,0,0,0,0,0,0,0,8,26,79,0,0,0,0,0,3,0,7,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.666667,16,8,26,3,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,4
0.25,0,0,9,2,2,0.0,0,0,0.293478,0,0.0,0.0,27,0,0,0,0,5,0,0,5,0,0,0,23,2,13,0,6,1110,0,0,0,0,0,0,0,0,1,0,0,65,98,1013,0,0,0,0,0,3,0,0,4,3,2,0,8,0,3,0,8,0,2,2,1,0,38,0,3,0,1,0,0,1,3,9,0,0,0,0,0.293478,27,65,98,3,0,3,0,8,0,3,0,8,38,0,3,0,0,0,0,17,0,0,13,0,17
1.0,0,0,0,3,1,0.0,0,0,0.2,0,0.0,0.0,1,0,0,0,1,5,0,0,2,0,0,1,1,0,6,0,6,1116,0,0,0,0,0,0,0,0,2,0,0,4,4,1113,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,1,2,0,3,0,1,0,0,1,0,2,0,0,0,0,0.2,1,4,4,3,0,0,0,2,0,0,0,8,2,0,3,0,0,0,0,2,0,0,7,0,3
1.0,0,0,0,3,1,0.0,0,0,0.2,0,0.0,0.0,1,0,0,0,1,5,0,0,2,0,0,1,1,0,6,0,6,1122,0,0,0,0,0,0,0,0,2,0,0,4,4,1119,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,1,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0.2,1,4,4,3,0,0,0,2,0,0,0,8,2,0,3,0,0,0,0,2,0,0,7,0,2
0.0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,0,4,42,0,0,0,0,0,0,0,0,1,0,0,8,8,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0.0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,5,0,4,50,0,0,0,0,0,0,0,0,1,0,0,6,6,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0.0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,67,0,0,0,0,0,0,0,0,0,0,0,4,4,64,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0.0,0,4,4,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0
0.0,0,0,0,2,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,100,0,0,0,0,0,2,0,1,9,0,5,120,0,0,0,0,0,0,0,0,3,0,0,28,31,90,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,0,7,2,0,0,0,1,13,0,7,0,0,0,0,0,4,3,0,0,0,0,0.0,0,28,31,0,0,0,0,3,0,3,0,7,13,0,7,0,0,0,0,6,0,0,10,1,0
0.0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,132,0,0,0,0,0,2,0,0,5,0,4,58,0,0,0,0,0,0,0,0,1,0,0,7,7,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,1,2,0,5,0,0,0,0,0,2,1,0,0,0,0,0.0,0,7,7,0,0,0,0,1,0,1,0,5,2,0,5,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,132,0,0,0,0,0,2,0,0,5,0,4,65,0,0,0,0,0,0,0,0,1,0,0,7,7,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,1,2,0,5,0,0,0,0,0,2,1,0,0,0,0,0.0,0,7,7,0,0,0,0,1,0,1,0,5,2,0,5,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,2,24,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0.0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2
1.0,0,1,2,19,10,0.0,0,0,0.27026999999999995,0,0.0,0.0,20,0,0,0,1,1,0,0,0,1,0,0,19,2,14,0,2,149,0,0,0,0,0,0,0,0,8,0,0,54,77,50,0,0,0,0,0,0,0,10,2,0,1,0,9,0,8,0,9,0,0,0,11,0,28,0,8,0,1,1,0,9,0,20,0,0,0,0,0.215054,20,73,100,5,0,5,0,11,0,9,0,11,37,0,9,0,0,0,0,16,0,1,16,0,5
0.333333,0,0,6,7,2,0.0,0,0,0.163636,0,0.0,0.0,9,0,0,0,0,1,0,0,1,0,0,0,9,0,11,0,2,88,0,0,0,0,0,0,0,0,1,0,0,46,54,35,0,0,0,0,0,12,0,2,3,12,2,0,4,0,2,1,4,0,0,0,7,0,25,0,2,1,0,1,0,1,2,11,0,2,0,0,0.163636,9,46,54,12,0,12,0,4,0,2,1,4,25,0,2,1,0,0,0,9,0,0,13,0,7
0.0909091,0,0,6,4,15,0.0,0,0,0.311594,0,0.0,0.0,43,0,0,0,2,1,0,0,0,0,0,0,43,0,60,0,2,400,0,0,0,0,0,0,0,0,2,0,0,95,137,59,0,0,0,0,0,14,11,12,0,14,0,11,22,0,21,0,22,0,0,0,2,0,35,0,21,0,11,1,11,2,20,24,0,13,0,0,0.357798,117,210,342,28,11,28,11,43,0,42,0,43,95,0,42,0,0,0,0,23,0,0,75,0,28
1.0,0,0,6,17,10,0.0,0,0,0.5189189999999999,0,0.0,0.0,192,0,0,0,0,1,0,1,3,2,0,0,192,8,6,0,2,440,0,0,0,0,0,0,0,0,1,0,0,178,402,39,0,0,0,0,0,13,4,10,3,13,3,4,25,1,23,0,25,0,0,0,40,0,91,1,23,0,0,2,0,24,0,65,0,8,0,0,0.5189189999999999,192,178,402,13,4,13,4,25,1,23,0,25,91,1,23,0,0,0,0,47,0,1,17,0,16
1.0,0,0,8,11,7,0.0,0,0,0.375,0,0.0,0.0,33,0,0,0,1,1,0,0,24,2,0,0,33,2,9,0,2,561,0,0,0,0,0,0,0,0,1,0,0,55,93,50,0,0,0,0,0,24,0,1,0,24,0,0,2,0,1,0,2,0,0,0,5,0,25,0,1,0,12,1,21,2,0,7,0,16,0,0,0.427957,199,266,512,57,0,57,0,24,3,22,0,24,131,3,22,0,0,0,0,2,0,0,28,0,67
1.0,0,0,0,4,5,0.0,0,0,0.320313,0,0.0,0.0,41,0,0,0,1,1,0,0,15,0,0,0,41,1,27,0,2,195,0,0,0,0,0,0,0,0,4,0,0,87,146,40,0,0,0,0,0,9,3,15,1,9,1,3,17,0,0,0,17,0,0,0,1,0,35,0,0,0,0,1,0,1,0,18,0,2,0,0,0.297101,41,97,156,9,3,9,3,18,0,1,0,18,40,0,1,0,0,0,0,24,0,0,30,0,16
0.5,0,0,0,3,4,0.0,0,0,0.333333,0,0.0,0.0,9,0,0,0,0,1,0,0,7,0,0,0,9,0,3,0,2,55,0,0,0,0,0,0,0,0,0,0,0,18,20,36,0,0,0,0,0,7,0,1,0,7,0,0,1,0,1,0,1,0,0,0,0,0,7,0,1,0,0,1,0,1,1,1,0,2,0,0,0.333333,9,18,20,7,0,7,0,1,0,1,0,1,7,0,1,0,0,0,0,1,0,0,5,0,7
0.333333,0,0,28,21,5,0.0,0,0,0.0778443,0,0.0,0.0,26,0,0,0,0,1,0,5,5,3,0,0,20,7,51,0,2,422,0,0,0,0,0,0,0,0,1,0,0,308,366,45,0,0,0,0,0,37,3,2,4,37,4,3,20,0,2,0,20,0,0,0,35,0,193,0,2,0,0,2,1,1,2,55,0,4,1,0,0.0751445,26,320,378,37,3,37,3,22,0,4,0,22,198,0,4,0,0,0,0,81,0,0,63,1,41
0.333333,0,0,2,8,2,0.0,0,0,0.259259,0,0.0,0.0,7,0,0,0,0,1,0,0,0,0,0,0,7,0,5,0,2,55,0,0,0,0,0,0,0,0,1,0,0,20,24,32,0,0,0,0,0,5,0,1,1,5,1,0,2,0,2,0,2,0,0,0,4,0,9,0,2,0,0,0,0,1,2,6,0,0,0,0,0.259259,7,20,24,5,0,5,0,2,0,2,0,2,9,0,2,0,0,0,0,3,0,0,5,0,2
1.0,0,0,16,3,3,0.173038,1,8,0.455621,2,0.129412,0.23913,77,0,11,0,1,1,0,2,0,0,0,0,67,2,4,0,2,202,0,0,0,0,0,0,0,0,3,22,22,92,170,33,0,0,0,0,0,0,1,8,3,0,3,1,5,0,3,0,5,0,0,0,4,0,72,0,3,0,0,1,0,4,0,9,0,0,1,0,0.455621,77,92,170,0,1,0,1,5,0,3,0,5,72,0,3,0,0,0,0,41,0,0,18,2,17
0.333333,0,0,0,0,2,0.0,0,0,0.275862,0,0.0,0.0,8,0,0,0,1,1,0,0,0,0,0,0,6,0,7,0,2,54,0,0,0,0,0,0,0,0,2,0,0,21,26,29,0,0,0,0,0,1,0,4,2,1,2,0,3,0,2,0,3,0,0,0,0,0,8,0,2,0,0,0,0,1,2,3,0,0,1,0,0.275862,8,21,26,1,0,1,0,3,0,2,0,3,8,0,2,0,0,0,0,6,0,0,8,1,0
0.333333,0,0,2,1,13,0.0,0,0,0.150943,0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,8,4,19,0,2,85,0,0,0,0,0,0,0,0,1,0,0,45,59,27,0,0,0,0,0,2,0,37,1,2,1,0,10,0,8,0,10,0,0,0,0,0,19,0,8,0,8,0,1,3,6,10,0,0,0,0,0.150943,8,45,59,2,0,2,0,10,0,8,0,10,19,0,8,0,0,0,0,14,0,0,19,0,15
1.0,0,1,0,1,1,0.0,0,0,0.337079,0,0.0,0.0,30,0,0,0,0,1,0,0,0,0,0,0,30,1,6,0,2,122,0,0,0,0,0,0,0,0,1,0,0,59,90,33,0,0,0,0,0,2,4,1,2,2,2,4,6,0,3,0,6,0,0,0,2,0,32,0,3,0,0,2,0,4,0,8,0,0,0,0,0.337079,30,59,90,2,4,2,4,6,0,3,0,6,32,0,3,0,0,0,0,20,0,0,6,0,2
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,11,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,15,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,19,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,23,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0.166667,3,0,0,2,2,0.0,0,0,0.0877193,0,0.0,0.0,5,0,0,0,0,1,0,0,1,0,0,1,5,1,15,0,2,91,0,0,0,0,0,0,0,0,1,0,0,52,62,30,0,0,0,0,0,6,0,0,1,5,1,0,6,0,5,0,8,1,2,2,2,1,24,0,7,0,0,0,1,1,5,8,0,0,0,0,0.0877193,5,52,62,6,0,5,0,6,0,5,0,8,24,0,7,0,0,0,0,8,0,1,15,2,3
0.333333,0,0,0,1,8,0.0,0,0,0.125,0,0.0,0.0,3,0,0,0,1,1,0,0,0,0,0,0,3,1,7,0,2,50,0,0,0,0,0,0,0,0,2,0,0,21,24,27,0,0,0,0,0,1,0,1,1,1,1,0,2,0,2,0,2,0,4,6,3,0,8,0,2,0,0,0,0,1,2,5,0,0,0,0,0.125,3,21,24,1,0,1,0,2,0,2,0,2,8,0,2,0,0,0,0,4,0,0,8,0,1
1.0,0,0,0,0,2,0.0,0,0,0.164948,0,0.0,0.0,16,0,0,0,0,1,0,0,0,0,0,0,3,0,10,0,2,115,0,0,0,0,0,0,0,0,0,0,0,81,88,21,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12,0,0,0.153846,16,88,95,4,0,4,0,1,4,0,0,1,0,4,0,0,0,0,0,1,0,0,22,0,0
0.14285699999999998,0,0,0,8,1,0.0,0,0,0.0681818,0,0.0,0.0,3,0,0,0,1,1,0,0,0,0,0,1,3,1,22,0,2,104,0,0,0,0,0,0,0,0,6,0,0,41,50,35,0,0,0,0,0,2,0,0,1,1,1,0,7,0,6,0,9,1,0,0,1,1,20,0,8,0,0,0,0,1,6,8,0,0,0,0,0.046875,3,61,70,2,0,1,0,8,0,7,0,10,32,0,9,0,0,0,0,8,0,0,23,0,1
0.5,0,0,0,6,3,0.349138,1,1,0.09375,1,0.20895500000000003,0.214286,3,0,11,0,0,1,0,0,2,0,0,1,3,0,23,0,2,101,0,0,0,0,0,0,0,0,1,14,12,29,37,35,0,0,0,0,0,3,0,1,0,2,0,0,2,0,1,0,4,1,0,0,2,1,12,0,3,0,0,0,0,1,1,4,0,0,0,0,0.050847500000000004,3,56,67,3,4,2,4,7,0,6,0,9,21,0,8,0,0,0,0,2,0,0,34,0,2
0.5,0,0,0,6,3,0.338912,1,1,0.09375,1,0.197183,0.20689699999999997,3,0,11,0,0,1,0,0,2,0,0,2,3,0,23,0,2,105,0,0,0,0,0,0,0,0,1,14,12,29,37,35,0,0,0,0,0,8,0,1,0,2,0,0,2,0,1,0,10,2,0,0,2,1,12,0,8,0,0,0,0,1,1,4,0,0,0,0,0.0491803,3,58,71,8,4,2,4,7,0,6,0,15,22,0,13,0,0,0,0,2,0,0,34,0,2
0.333333,0,0,0,8,3,0.0,0,0,0.0810811,0,0.0,0.0,3,0,0,0,1,1,0,0,3,0,0,2,3,5,33,0,2,152,0,0,0,0,0,0,0,0,2,0,0,34,44,44,0,0,0,0,0,8,0,1,0,2,0,0,3,0,2,0,11,2,0,0,3,1,14,0,9,0,1,0,0,1,2,6,0,8,0,0,0.032967,3,88,109,12,4,6,4,9,2,8,0,21,36,2,19,0,0,0,0,3,0,0,42,0,9
0.333333,2,0,0,7,5,0.0,0,0,0.0882353,0,0.0,0.0,3,0,0,0,2,1,0,0,3,0,0,1,3,7,37,0,2,169,0,0,0,0,0,0,0,0,1,0,0,31,41,40,0,0,0,0,0,4,0,0,1,3,1,0,2,0,2,0,4,1,0,0,4,1,12,0,4,0,0,0,0,1,2,6,1,0,0,0,0.027777800000000002,3,105,130,6,1,5,1,14,0,13,0,20,40,0,19,0,0,0,0,3,0,1,39,3,9
0.333333,1,0,0,6,1,0.0,0,0,0.28125,0,0.0,0.0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,2,62,0,0,0,0,0,0,0,0,1,0,0,23,31,32,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,0,2,0,0,0,9,0,7,0,2,0,0,0,0,1,2,11,0,0,0,0,0.28125,9,23,31,0,0,0,0,2,0,2,0,2,7,0,2,0,0,0,0,4,0,0,3,1,0
0.2,0,0,0,3,4,0.0,0,0,0.2,0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,0,1,8,0,11,0,2,70,0,0,0,0,0,0,0,0,1,0,0,32,40,31,0,0,0,0,0,3,0,6,2,3,2,0,4,0,4,0,5,1,3,5,2,1,13,0,5,0,0,0,0,1,4,6,0,0,0,0,0.2,8,32,40,3,0,3,0,4,0,4,0,5,13,0,5,0,0,0,0,8,0,0,11,0,0
0.5,0,0,2,3,3,0.19783199999999998,1,4,0.226415,1,0.136,0.180851,24,0,11,0,0,1,0,0,0,0,0,2,23,1,20,0,2,162,0,0,0,0,0,0,0,0,1,17,17,82,113,38,0,0,0,0,0,7,1,3,3,4,3,1,8,0,5,0,12,2,2,2,4,1,47,0,9,0,0,0,0,3,3,12,0,0,0,0,0.21008400000000002,25,94,125,7,1,4,1,9,0,6,0,13,54,0,10,0,0,0,0,17,0,0,31,0,3
0.166667,0,0,0,1,6,0.0,0,0,0.21951199999999998,0,0.0,0.0,9,0,0,0,0,1,0,0,0,0,0,1,9,0,13,0,2,68,0,0,0,0,0,0,0,0,1,0,0,32,41,28,0,0,0,0,0,1,0,8,1,1,1,0,6,0,5,0,6,1,2,6,0,1,11,0,5,0,0,0,0,1,5,6,0,0,0,0,0.21951199999999998,9,32,41,1,0,1,0,6,0,5,0,6,11,0,5,0,0,0,0,7,0,0,13,0,0
0.4,0,1,0,2,4,0.0,0,0,0.256757,0,0.0,0.0,19,0,0,0,0,1,0,0,0,0,0,2,17,0,15,0,2,110,0,0,0,0,0,0,0,0,1,0,0,55,75,36,0,0,0,0,0,6,2,16,3,5,3,2,7,0,4,0,13,2,4,4,5,1,27,0,9,0,0,0,0,2,3,12,0,0,0,0,0.256757,19,55,75,6,2,5,2,7,0,4,0,13,27,0,9,0,0,0,0,13,0,0,15,0,1
1.0,0,0,0,1,0,0.0,0,0,0.52,0,0.0,0.0,13,0,0,0,1,1,0,0,0,0,0,0,13,0,4,0,2,49,0,0,0,0,0,0,0,0,2,0,0,12,21,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,1,0,4,0,2,0,0,0,0,3,0,4,0,0,0,0,0.52,13,12,21,0,0,0,0,3,0,2,0,3,4,0,2,0,0,0,0,4,0,0,5,0,0
0.75,0,0,0,1,4,0.0,0,0,0.363636,0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,8,0,3,0,2,65,0,0,0,0,0,0,0,0,0,0,0,14,23,24,0,0,0,0,0,2,2,2,0,2,0,2,3,0,3,0,3,0,0,0,0,0,4,0,3,0,0,0,0,3,1,3,0,2,0,0,0.5,21,21,42,7,2,7,2,3,5,3,0,3,4,5,3,0,0,0,0,3,0,0,5,0,0
0.375,0,0,0,0,10,0.0,0,0,0.204545,0,0.0,0.0,9,0,0,0,0,1,0,0,0,0,0,0,8,0,13,0,2,69,0,0,0,0,0,0,0,0,1,0,0,35,46,24,0,0,0,0,0,4,2,15,1,4,1,2,7,0,7,0,7,0,0,0,0,0,12,0,7,0,0,0,0,3,5,7,0,0,0,0,0.204545,9,35,46,4,2,4,2,7,0,7,0,7,12,0,7,0,0,0,0,8,0,0,13,0,0
0.833333,0,0,0,2,3,0.0,0,0,0.4,0,0.0,0.0,28,0,0,0,1,1,0,0,0,0,0,0,28,1,10,0,2,108,0,0,0,0,0,0,0,0,5,0,0,42,71,32,0,0,0,0,0,2,0,2,2,2,2,0,6,0,5,0,6,0,0,0,5,0,18,0,5,0,0,0,0,5,1,11,0,0,0,0,0.368421,28,48,77,2,0,2,0,7,0,6,0,7,21,0,6,0,0,0,0,13,0,0,11,0,1
0.6,0,0,0,1,1,0.0,0,0,0.382353,0,0.0,0.0,26,0,0,0,0,1,0,0,0,0,0,0,26,1,5,0,2,97,0,0,0,0,0,0,0,0,1,0,0,42,64,34,0,0,0,0,0,4,0,1,2,4,2,0,4,0,4,0,4,0,0,0,2,0,18,0,4,0,0,0,0,3,2,6,0,0,0,0,0.382353,26,42,64,4,0,4,0,4,0,4,0,4,18,0,4,0,0,0,0,11,0,0,5,1,0
0.2,0,0,0,2,6,0.0,0,0,0.44,0,0.0,0.0,11,0,0,0,1,1,0,0,0,0,0,1,7,0,1,0,2,48,0,0,0,0,0,0,0,0,4,0,0,14,21,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,1,4,4,0,1,0,0,4,0,0,0,0,1,4,4,0,0,0,0,0.44,11,14,21,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,0,4,0,0,2,0,0
0.14285699999999998,0,1,0,3,0,0.0,0,0,0.193548,0,0.0,0.0,12,0,0,0,0,1,0,0,0,0,0,0,6,1,20,0,2,101,0,0,0,0,5,0,0,0,1,0,0,50,74,18,0,0,0,0,0,2,0,0,0,2,0,0,6,0,6,1,6,0,0,0,5,0,27,0,6,1,5,0,0,1,6,11,0,0,0,0,0.180556,13,59,84,2,0,2,0,8,0,7,1,8,29,0,7,1,5,1,0,6,0,0,20,11,6
1.0,0,0,8,11,1,0.101341,1,10,0.15753399999999998,2,0.110497,0.13985999999999998,23,0,9,0,0,1,0,1,0,1,0,1,20,5,26,0,2,221,0,0,0,0,0,0,0,0,1,20,20,123,156,41,0,0,0,0,0,6,1,1,3,6,3,1,8,0,2,0,8,1,0,0,23,1,77,0,2,0,0,2,0,3,0,31,0,2,0,0,0.13855399999999998,23,143,181,10,1,10,1,11,0,2,0,11,83,0,2,0,0,0,0,32,0,4,39,1,8
0.9,0,0,4,5,3,0.0,0,0,0.224719,0,0.0,0.0,20,0,0,0,0,1,0,0,0,0,0,0,20,0,11,0,2,135,0,0,0,0,0,0,0,0,1,0,0,69,102,34,0,0,0,0,0,8,8,6,1,8,1,8,12,0,9,0,12,0,0,0,3,0,35,0,9,0,0,0,0,9,1,15,0,3,0,0,0.224719,20,69,102,8,8,8,8,12,0,9,0,12,35,0,9,0,0,0,0,14,0,0,14,0,4
