"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L30507","Hex","org.elasticsearch.common.Hex","L27515","L103","src\main\java\org\elasticsearch\common\Hex.java","27","1","129","2","0","0","0","0","0","0","0","0","2","1","1","12","1","1","15","1","8","0.666667","0.48913","45","43","4","2","0.48913","45","0","0","0","0","0","47","103","2","0","2","0","7","0","5","0","7","31","0","5","0","47","103","2","0","2","0","7","0","5","0","7","31","0","5","0","0","0","8","0","5","0","0","0","0","0","0","1","0","0","2","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L44067","Names","org.elasticsearch.common.Names","L27515","L103","src\main\java\org\elasticsearch\common\Names.java","34","1","90","2","0","0","0","0","0","0","0","0","2","3","3","12","0","1","1","0","3","0.333333","0.105263","6","3","1","2","0.105263","6","0","0","0","0","0","51","57","0","0","0","0","3","0","2","0","3","32","0","2","0","51","57","0","0","0","0","3","0","2","0","3","32","0","2","0","0","0","10","1","4","0","0","0","0","0","0","1","0","0","0","0","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L44348","Numbers","org.elasticsearch.common.Numbers","L27515","L103","src\main\java\org\elasticsearch\common\Numbers.java","27","1","152","2","0","0","0","0","0","0","0","0","6","0","0","11","0","17","23","0","11","1","0.550847","65","65","11","0","0.550847","65","0","0","0","0","0","53","126","0","0","0","0","11","0","10","0","11","29","0","10","0","53","126","0","0","0","0","11","0","10","0","11","29","0","10","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44501","Preconditions","org.elasticsearch.common.Preconditions","L27515","L103","src\main\java\org\elasticsearch\common\Preconditions.java","65","1","490","2","0.156556","1","6","2","0.0516432","0.136646","22","22","7","3","3","46","3","11","20","6","26","1","0.634091","279","275","18","0","0.634091","279","0","0","0","0","0","161","426","0","0","0","0","20","0","17","0","20","76","0","17","0","161","426","0","0","0","0","20","0","17","0","20","76","0","17","0","0","0","21","0","2","0","0","0","0","15","0","1","0","0","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L44673","RamUsage","org.elasticsearch.common.RamUsage","L27515","L103","src\main\java\org\elasticsearch\common\RamUsage.java","25","1","53","2","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","1","0.107143","3","3","1","0","0.107143","3","0","0","0","0","0","25","29","11","0","11","0","0","9","0","0","0","0","9","0","0","25","29","11","0","11","0","0","9","0","0","0","0","9","0","0","0","0","8","0","9","0","0","0","0","0","0","0","0","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"L44688","RandomStringGenerator","org.elasticsearch.common.RandomStringGenerator","L27515","L103","src\main\java\org\elasticsearch\common\RandomStringGenerator.java","26","1","305","2","0","0","0","0","0","0","0","0","1","5","4","36","0","3","3","0","12","0.923077","0.641509","170","167","12","1","0.641509","170","0","0","0","0","0","95","280","0","0","0","0","12","0","12","0","12","50","0","12","0","95","280","0","0","0","0","12","0","12","0","12","50","0","12","0","0","0","6","0","11","0","0","0","0","0","0","0","0","3","1","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L44751","RateLimiter","org.elasticsearch.common.RateLimiter","L27515","L103","src\main\java\org\elasticsearch\common\RateLimiter.java","27","1","82","2","0","0","0","0","0","0","0","0","1","3","3","7","1","5","5","1","4","0.75","0.423077","22","18","3","1","0.423077","22","0","0","0","0","0","30","56","2","0","2","0","3","0","3","1","3","15","0","3","1","30","56","2","0","2","0","3","0","3","1","3","15","0","3","1","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45297","StopWatch","org.elasticsearch.common.StopWatch","L27515","L103","src\main\java\org\elasticsearch\common\StopWatch.java","44","1","294","2","0","0","0","0","0","0","0","0","1","2","2","25","2","24","27","6","21","1","0.457547","97","97","16","0","0.451064","106","0","0","0","0","0","115","226","9","0","9","0","15","0","15","0","15","61","0","15","0","129","251","11","2","11","2","18","0","17","0","18","65","0","17","0","0","0","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","0","0","0","0"
"L45408","Strings","org.elasticsearch.common.Strings","L27515","L103","src\main\java\org\elasticsearch\common\Strings.java","31","1","1466","2","0.0684624","5","62","10","0.0501393","0.0857503","72","68","19","4","4","254","0","115","117","0","72","0.84058","0.409091","549","521","58","11","0.409091","549","0","0","0","0","0","793","1436","7","2","7","2","72","2","68","0","72","515","2","68","0","793","1436","7","2","7","2","72","2","68","0","72","515","2","68","0","0","4","81","9","66","0","1","8","0","27","0","1","0","8","5","1","0","59","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","13","0","0","2","2","0","0"
"L46112","Unicode","org.elasticsearch.common.Unicode","L27515","L103","src\main\java\org\elasticsearch\common\Unicode.java","30","1","217","2","0","0","0","0","0","0","0","0","3","4","2","22","2","24","35","1","11","0.181818","0.253623","35","9","2","9","0.23494","39","0","0","0","0","0","103","161","6","0","6","0","10","0","10","0","10","61","0","10","0","127","188","8","0","8","0","14","2","12","1","14","70","2","12","1","0","0","45","0","13","0","0","0","0","0","0","1","0","0","0","0","0","12","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","0"
"L47296","UUID","org.elasticsearch.common.UUID","L27515","L103","src\main\java\org\elasticsearch\common\UUID.java","34","1","302","2","0.164818","1","4","2","0.0817844","0.166667","22","20","1","1","1","27","2","5","5","2","15","0.916667","0.534884","138","122","11","1","0.534884","138","0","0","0","0","0","120","269","3","2","3","2","13","0","11","0","13","77","0","11","0","120","269","3","2","3","2","13","0","11","0","13","77","0","11","0","0","0","19","2","14","0","0","7","0","16","0","0","0","0","0","0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"L48675","DiscoveryException","org.elasticsearch.discovery.DiscoveryException","L48644","L103","src\main\java\org\elasticsearch\discovery\DiscoveryException.java","27","1","36","2","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2","2","4","0.333333","0.272727","3","3","1","2","0.272727","3","1","1","1","1","1","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L48681","DiscoveryModule","org.elasticsearch.discovery.DiscoveryModule","L48644","L103","src\main\java\org\elasticsearch\discovery\DiscoveryModule.java","34","1","57","2","0.662338","1","2","1","0.416667","0.5","10","10","2","1","1","4","9","1","1","5","8","0.333333","0.130435","3","3","1","2","0.130435","3","2","3","0","0","2","20","24","2","4","1","0","3","0","2","0","25","7","0","3","0","20","24","2","4","1","0","3","0","2","0","25","7","0","3","0","0","0","22","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27357","DiscoveryService","org.elasticsearch.discovery.DiscoveryService","L48644","L103","src\main\java\org\elasticsearch\discovery\DiscoveryService.java","36","1","117","2","0","0","0","0","0","0","0","0","1","3","3","11","14","5","4","16","24","0.5","0.171429","12","11","3","3","0.162162","12","3","4","0","0","1","58","78","8","0","3","0","8","0","5","0","27","25","0","18","0","62","82","8","0","3","0","9","0","6","0","28","26","0","19","0","0","0","21","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L18194","MasterNotDiscoveredException","org.elasticsearch.discovery.MasterNotDiscoveredException","L48644","L103","src\main\java\org\elasticsearch\discovery\MasterNotDiscoveredException.java","28","1","42","2","0","0","0","0","0","0","0","0","1","0","0","3","2","4","3","1","4","0.25","0.2","3","3","1","3","0.2","3","1","1","0","0","1","12","15","0","3","0","0","3","0","3","0","11","3","0","11","0","12","15","0","3","0","0","3","0","3","0","11","3","0","11","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20141","Environment","org.elasticsearch.env.Environment","L50231","L103","src\main\java\org\elasticsearch\env\Environment.java","38","1","207","2","0","0","0","0","0","0","0","0","1","2","2","28","6","65","30","9","22","0.571429","0.191781","28","24","8","6","0.191781","28","0","0","0","0","0","118","170","9","0","9","0","13","0","13","0","13","60","0","13","0","118","170","9","0","9","0","13","0","13","0","13","60","0","13","0","0","0","17","2","11","0","0","0","0","0","0","0","0","0","0","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","2","0","0","0","0","0","0"
"L22001","EnvironmentModule","org.elasticsearch.env.EnvironmentModule","L50231","L103","src\main\java\org\elasticsearch\env\EnvironmentModule.java","27","1","39","2","0","0","0","0","0","0","0","0","1","0","0","2","3","6","7","2","4","0.5","0.230769","3","3","1","1","0.230769","3","2","2","0","0","1","10","13","2","4","1","0","2","0","1","0","24","2","0","2","0","10","13","2","4","1","0","2","0","1","0","24","2","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L40717","FailedToResolveConfigException","org.elasticsearch.env.FailedToResolveConfigException","L50231","L103","src\main\java\org\elasticsearch\env\FailedToResolveConfigException.java","27","1","36","2","0","0","0","0","0","0","0","0","0","0","0","2","1","4","2","2","4","0.333333","0.272727","3","3","1","2","0.272727","3","1","1","0","0","1","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L50296","NodeEnvironment","org.elasticsearch.env.NodeEnvironment","L50231","L103","src\main\java\org\elasticsearch\env\NodeEnvironment.java","44","1","244","2","0.097503","1","8","2","0.109453","0.11236","22","20","1","7","7","52","11","23","30","17","27","0.0909091","0.0481283","9","3","1","10","0.0481283","9","1","1","0","0","1","178","201","7","0","4","0","10","0","10","0","17","122","0","17","0","178","201","7","0","4","0","10","0","10","0","17","122","0","17","0","0","0","42","6","1","0","0","0","0","9","0","0","0","7","0","2","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","2","0","2","0","0","0"
"L50328","NodeEnvironmentModule","org.elasticsearch.env.NodeEnvironmentModule","L50231","L103","src\main\java\org\elasticsearch\env\NodeEnvironmentModule.java","28","1","48","2","0","0","0","0","0","0","0","0","1","1","1","4","5","1","1","3","6","0.333333","0.15","3","3","1","2","0.15","3","2","2","0","0","1","17","21","2","4","1","0","3","0","2","0","25","5","0","3","0","17","21","2","4","1","0","3","0","2","0","25","5","0","3","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L50496","GatewayException","org.elasticsearch.gateway.GatewayException","L50349","L103","src\main\java\org\elasticsearch\gateway\GatewayException.java","27","1","36","2","0","0","0","0","0","0","0","0","0","0","0","2","1","5","2","2","4","0.333333","0.272727","3","3","1","2","0.272727","3","1","1","0","0","1","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L50597","GatewayModule","org.elasticsearch.gateway.GatewayModule","L50349","L103","src\main\java\org\elasticsearch\gateway\GatewayModule.java","33","1","50","2","0","0","0","0","0","0","0","0","2","0","0","3","8","1","1","4","7","0.333333","0.176471","3","3","1","2","0.176471","3","2","3","0","0","2","14","18","2","4","1","0","3","0","2","0","25","3","0","3","0","14","18","2","4","1","0","3","0","2","0","25","3","0","3","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L50607","GatewayService","org.elasticsearch.gateway.GatewayService","L50349","L103","src\main\java\org\elasticsearch\gateway\GatewayService.java","53","1","307","2","0.138692","1","10","2","0.133333","0.144928","34","30","1","8","5","49","25","8","1","26","32","0.333333","0.126582","20","3","1","2","0.115385","27","3","5","0","0","2","138","167","20","0","15","0","6","1","2","0","25","78","1","15","0","207","255","21","0","16","0","13","1","8","0","32","108","1","21","0","0","0","81","6","6","0","0","0","0","16","0","2","0","8","0","5","0","0","41","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"L51228","BindHttpException","org.elasticsearch.http.BindHttpException","L51215","L103","src\main\java\org\elasticsearch\http\BindHttpException.java","25","1","34","2","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","2","4","0.333333","0.272727","3","3","1","2","0.272727","3","2","2","0","0","1","8","10","0","3","0","0","2","0","2","0","12","2","0","12","0","8","10","0","3","0","0","2","0","2","0","12","2","0","12","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L51229","HttpException","org.elasticsearch.http.HttpException","L51215","L103","src\main\java\org\elasticsearch\http\HttpException.java","27","1","36","2","0","0","0","0","0","0","0","0","0","0","0","2","1","2","3","2","4","0.333333","0.272727","3","3","1","2","0.272727","3","1","1","1","1","1","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","8","10","0","3","0","0","2","0","2","0","10","2","0","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3641","HttpInfo","org.elasticsearch.http.HttpInfo","L51215","L103","src\main\java\org\elasticsearch\http\HttpInfo.java","36","1","85","2","0","0","0","0","0","0","0","0","1","0","0","8","8","3","4","7","15","0.125","0.0789474","3","3","1","7","0.0697674","3","1","2","0","0","2","35","45","2","1","1","1","8","0","7","0","8","13","1","7","0","40","50","5","1","4","1","8","0","7","0","8","13","1","7","0","0","0","25","1","8","0","0","0","0","0","0","0","0","0","6","0","0","1","22","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0"
"L51283","HttpServer","org.elasticsearch.http.HttpServer","L51215","L103","src\main\java\org\elasticsearch\http\HttpServer.java","42","1","237","2","0","0","0","0","0","0","0","0","1","1","1","23","27","5","6","26","35","0.2","0.0662252","10","4","1","4","0.0598802","10","3","4","0","0","1","141","176","12","0","7","0","9","1","4","0","28","69","1","17","0","157","196","13","0","8","0","12","1","6","0","33","72","1","21","0","0","1","40","0","4","0","0","0","0","0","0","0","0","1","1","1","0","4","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"L51417","HttpServerModule","org.elasticsearch.http.HttpServerModule","L51215","L103","src\main\java\org\elasticsearch\http\HttpServerModule.java","33","1","51","2","0","0","0","0","0","0","0","0","2","0","0","3","8","1","1","4","7","0.333333","0.166667","3","3","1","2","0.166667","3","2","3","0","0","2","15","19","2","4","1","0","3","0","2","0","25","3","0","3","0","15","19","2","4","1","0","3","0","2","0","25","3","0","3","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4807","HttpStats","org.elasticsearch.http.HttpStats","L51215","L103","src\main\java\org\elasticsearch\http\HttpStats.java","31","1","93","2","0","0","0","0","0","0","0","0","1","0","0","10","7","5","4","5","15","0","0","0","0","0","10","0","0","1","2","0","0","2","45","58","3","2","2","2","10","0","9","0","10","18","1","9","0","50","63","6","2","5","2","10","0","9","0","10","18","1","9","0","0","0","29","0","9","0","0","0","0","0","0","0","0","0","6","0","0","1","26","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0"
