@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L44555","3","0","19","791","7","0","5","false"
"L44556","15","0","103","2899","29","0","7","false"
"L44557","1","0","1","2899","6","0","4","false"
"L54082","1","0","6","298","7","0","5","false"
"L54083","1","0","6","298","5","0","4","false"
"L54084","1","0","14","298","40","0","12","false"
"L54085","1","0","8","407","23","6","5","false"
"L54086","7","0","106","298","34","0","8","false"
"L54087","4","0","88","1733","28","0","8","false"
"L54088","1","0","38","831","72","4","13","false"
"L54089","1","0","1","1733","19","0","7","false"
"L62456","1","0","1","1733","5","0","4","false"
"L74208","31","0","224","116","33","2","10","false"
"L74209","14","0","124","163","5","0","3","false"
"L74210","74","0","414","384","60","1","18","false"
"L74211","2","0","93","116","32","0","11","false"
"L74212","32","0","265","831","79","9","11","false"
"L74213","3","0","84","831","31","2","9","false"
"L74214","1","0","26","298","5","1","3","false"
"L74215","13","0","95","407","9","3","5","false"
"L74216","1","0","22","831","6","3","4","false"
"L74217","4","0","177","831","34","5","8","false"
"L74218","3","0","96","831","20","4","6","false"
"L74219","2","0","46","2899","4","1","2","false"
"L74220","1","0","23","2899","4","1","2","false"
"L74221","5","0","34","298","28","0","11","false"
"L74222","3","0","78","116","28","0","10","false"
"L74223","68","0","824","1733","231","4","19","false"
"L74224","1","0","4","1733","9","0","4","false"
"L74225","14","0","77","407","26","0","13","false"
"L74226","1","0","4","163","3","1","2","false"
"L74227","1","0","9","163","3","1","2","false"
"L74228","70","0","540","1733","184","7","20","false"
"L74229","1","0","46","15","21","0","9","false"
"L74230","10","0","89","15","31","1","9","false"
"L74231","1","0","23","15","15","0","6","false"
"L74232","12","0","118","831","9","3","4","false"
"L74233","1","0","17","831","6","3","3","false"
"L74234","1","0","7","407","14","0","5","false"
"L74235","3","0","72","1147","61","0","14","false"
"L74236","1","0","18","15","9","0","6","false"
"L74237","3","0","31","298","27","0","10","false"
"L74238","1","0","31","116","19","2","7","false"
"L74239","9","0","58","116","34","0","12","false"
"L74240","1","0","6","1147","10","0","5","false"
"L74241","4","0","24","298","32","0","12","false"
"L74242","1","0","41","298","16","0","9","false"
"L74243","1","0","9","298","6","2","4","false"
"L74244","8","0","73","15","29","1","8","false"
"L74245","1","0","20","15","14","0","5","false"
"L74246","1","0","75","15","19","0","9","false"
"L74247","1","0","36","15","11","0","5","false"
"L74248","7","0","48","116","28","2","12","false"
"L74249","2","0","19","1733","21","0","8","false"
"L74250","2","0","39","15","14","0","7","false"
"L74251","8","0","72","116","30","1","10","false"
"L74252","1","0","13","15","14","0","5","false"
"L74253","2","0","61","15","14","0","6","false"
"L74254","1","0","44","1147","33","0","12","false"
"L74255","55","0","396","1733","191","3","18","false"
"L74256","10","0","145","1733","30","0","10","false"
"L74257","2","0","45","116","27","0","10","false"
"L74258","1","0","12","15","12","0","5","false"
"L74259","8","0","52","163","3","0","3","false"
"L74260","1","0","18","163","3","0","3","false"
"L74261","3","0","138","116","71","0","17","false"
"L74262","1","0","37","34","22","0","7","false"
"L74263","3","0","70","298","57","2","13","false"
"L74264","1","0","12","753","9","0","4","false"
"L74265","2","0","80","575","21","0","10","false"
"L74266","1","0","52","34","15","0","9","false"
"L74267","1","0","34","116","15","0","7","false"
"L74268","4","0","93","116","44","0","13","false"
"L74269","3","0","126","116","57","0","10","false"
"L74270","2","0","47","753","9","0","4","false"
"L74271","1","0","73","116","16","0","6","false"
"L74272","4","0","189","116","63","3","13","false"
"L74273","1","0","33","1147","24","0","8","false"
"L74274","4","0","139","298","54","0","13","false"
"L74275","1","0","1","2899","1","0","1","false"
"L74276","1","0","57","116","36","0","11","false"
"L74277","2","0","47","753","16","0","6","false"
"L74278","1","0","13","753","11","0","4","false"
"L74279","7","0","117","753","30","0","9","false"
"L74280","1","0","46","753","19","0","7","false"
"L74281","12","0","88","1733","4","0","2","false"
"L74282","1","0","19","1733","4","0","2","false"
"L74283","28","0","240","1733","4","0","2","false"
"L74284","3","0","75","1147","3","0","2","false"
"L74285","6","0","125","116","89","1","13","false"
"L74286","3","0","52","753","19","0","7","false"
"L74287","2","0","88","116","41","0","9","false"
"L74288","1","0","30","753","11","0","4","false"
"L74289","2","0","100","116","3","0","3","false"
"L74290","1","0","27","116","3","0","3","false"
"L74291","1","0","114","1733","2","0","2","false"
"L74292","2","0","98","1733","23","0","9","false"
"L74293","1","0","40","34","22","0","11","false"
"L74294","1","0","123","2899","2","0","2","false"
"L74295","1","0","91","1147","21","0","7","false"
"L74296","1","0","26","1147","4","0","4","false"
"L74297","2","0","70","116","40","0","12","false"
"L74298","1","0","18","753","7","0","4","false"
"L74299","9","0","203","116","55","4","13","false"
"L74300","2","0","53","298","29","4","11","false"
"L74301","1","0","69","384","20","4","7","false"
"L74302","2","0","47","2899","5","0","4","false"
"L74303","2","0","18","1733","20","0","7","false"
"L74304","2","0","39","753","13","0","6","false"
"L74305","2","0","57","298","19","0","9","false"
"L74306","2","0","55","298","15","0","8","false"
"L74307","3","0","63","753","31","0","8","false"
"L74308","5","0","72","116","49","0","12","false"
"L74309","9","0","84","116","50","0","11","false"
"L74310","2","0","32","753","8","0","4","false"
"L74311","3","0","31","288","26","0","9","false"
"L74312","2","0","45","384","20","0","7","false"
"L74313","2","0","72","384","31","0","10","false"
"L74314","1","0","16","384","13","0","6","false"
"L74315","2","0","63","753","22","0","7","false"
"L74316","415","0","1604","1733","465","20","27","false"
"L74317","17","0","120","163","6","0","6","false"
"L74318","3","0","49","1733","19","1","9","false"
"L80214","246","0","1343","407","27","1","11","false"
"L80215","1","0","32","163","6","0","4","false"
"L80216","1","0","4","288","5","0","4","false"
"L80217","1","0","1","288","5","0","4","false"
"L80218","2","0","33","163","7","0","4","false"
"L80597","1","0","34","163","13","0","9","false"
"L80598","1","0","18","116","17","0","7","false"
"L80599","1","0","17","163","15","0","7","false"
"L80600","1","0","15","116","12","0","7","false"
"L80601","1","0","10","116","8","0","5","false"
"L80602","1","0","10","116","22","0","10","false"
"L80603","1","0","7","116","10","0","7","false"
"L80604","1","0","6","116","15","0","10","false"
"L80605","1","0","7","116","13","0","7","false"
"L80606","1","0","9","2899","3","0","2","false"
"L80607","1","0","9","116","39","0","15","false"
"L80608","1","0","9","116","30","3","11","false"
"L80609","1","0","35","116","17","0","6","false"
"L80610","1","0","6","116","8","0","5","false"
"L80611","1","0","6","298","15","0","8","false"
"L80612","1","0","6","116","5","0","5","false"
"L80613","1","0","31","1733","25","0","12","false"
"L80614","1","0","47","1733","49","3","14","false"
"L80615","3","0","25","1733","18","0","10","false"
"L80616","1","0","11","1733","25","0","9","false"
"L80617","1","0","14","116","32","0","11","false"
"L80618","1","0","5","116","12","0","6","false"
"L80619","1","0","30","116","97","1","13","false"
"L80620","1","0","15","2899","2","0","1","false"
"L80621","1","0","56","1733","147","1","14","false"
"L80622","1","0","4","116","18","0","11","false"
"L80623","1","0","9","2899","7","2","3","false"
"L80624","1","0","6","163","4","0","4","false"
"L80625","1","0","17","116","36","0","10","false"
"L80626","1","0","15","116","19","0","10","false"
"L80627","1","0","7","298","28","0","10","false"
"L80628","1","0","9","1733","7","0","4","true"
"L80629","1","0","4","407","10","0","6","false"
"L80630","1","0","8","298","38","0","12","false"
"L80631","1","0","5","298","36","0","12","false"
"L80632","1","0","36","298","30","1","14","false"
"L80633","1","0","5","298","8","0","6","false"
"L80634","1","0","4","407","15","0","7","false"
"L80635","1","0","20","298","53","0","13","false"
"L80636","1","0","99","1733","233","3","20","false"
"L80637","1","0","6","163","6","0","5","false"
"L80638","1","0","22","968","12","0","6","false"
"L80639","1","0","4","298","9","0","4","false"
"L80640","1","0","10","298","44","6","14","false"
"L80641","1","0","17","298","26","0","10","false"
"L80642","1","0","4","2899","11","0","5","false"
"L80643","1","0","30","298","19","2","9","false"
"L80644","3","0","20","831","3","0","2","false"
"L80645","1","0","6","298","7","0","2","false"
"L80646","1","0","10","1733","34","0","11","false"
"L80647","4","0","39","791","25","0","8","false"
"L80648","1","0","5","298","12","2","7","false"
"L80649","1","0","8","2899","15","0","7","false"
"L80650","1","0","4","2899","13","0","6","false"
"L80651","1","0","19","163","13","0","7","false"
"L80652","1","0","10","1733","17","0","6","false"
"L80653","1","0","6","298","4","0","2","false"
"L80654","1","0","9","298","19","0","8","false"
"L80655","5","0","36","1147","3","0","3","false"
"L80656","1","0","5","753","5","0","4","false"
"L80657","1","0","29","298","43","0","10","false"
"L80658","3","0","59","296","25","2","11","false"
"L80659","3","0","51","298","39","2","12","false"
"L80660","1","0","4","298","7","0","4","false"
"L80661","1","0","12","407","12","0","8","false"
"L80662","4","0","50","298","36","0","11","false"
"L80663","1","0","7","298","18","0","7","false"
"L80664","1","0","22","298","18","2","9","false"
"L80665","1","0","5","2053","17","0","7","false"
"L80666","4","0","81","1733","20","0","11","false"
"L80667","1","0","7","753","14","0","8","false"
"L80668","1","0","6","753","15","0","9","false"
"L80669","1","0","45","753","51","0","10","false"
"L80670","1","0","11","575","8","0","3","false"
"L80671","1","0","20","753","11","0","6","false"
"L80672","1","0","1","2899","1","0","1","false"
"L80673","1","0","5","753","16","0","9","false"
"L80674","1","0","4","753","12","0","8","false"
"L80675","5","0","57","116","17","0","10","false"
"L80676","1","0","4","753","4","0","4","false"
"L80677","1","0","18","1733","46","1","13","false"
"L80678","1","0","3","1733","3","0","3","false"
"L80679","1","0","13","753","11","0","7","false"
"L80680","1","0","5","407","10","0","6","false"
"L80681","1","0","23","1733","38","2","12","false"
"L80682","1","0","8","2899","8","0","3","false"
"L80683","1","0","7","753","10","0","6","false"
"L80684","1","0","26","1733","46","1","15","false"
"L80685","1","0","11","116","15","0","7","false"
"L80686","1","0","13","1733","23","0","8","false"
"L80687","1","0","7","753","10","0","6","false"
"L84901","18","0","165","296","2","1","1","false"
"L84902","1","0","9","116","12","0","8","false"
"L84903","1","0","41","1118","18","0","8","false"
"L84904","6","0","37","104","22","0","9","false"
"L84905","76","0","401","2899","94","4","14","false"
"L84906","1","0","21","2053","28","0","11","false"
"L84907","9","0","149","1733","34","0","8","false"
"L84908","8","0","71","407","4","0","3","false"
"L84909","5","0","369","2053","239","23","24","false"
"L84910","38","0","258","116","127","8","14","false"
"L84911","14","0","358","1733","258","5","17","false"
"L84912","9","0","235","1733","98","1","12","false"
"L84913","4","0","29","791","11","0","8","false"
"L84914","4","0","43","2053","6","0","3","false"
"L84915","6","0","92","407","43","0","10","false"
"L84916","10","0","201","2053","64","2","9","false"
"L84917","64","0","501","384","313","23","20","false"
"L84918","1","0","9","575","13","0","5","false"
"L84919","1","0","31","1733","31","0","8","false"
"L84920","4","0","23","1147","4","0","2","false"
"L84921","1","0","13","407","8","0","4","false"
"L84922","13","0","79","2899","19","0","6","false"
"L84923","21","0","150","2053","37","0","9","false"
"L84924","9","0","53","1733","6","0","5","false"
"L84925","1","0","1","791","2","0","2","false"
"L84926","1","0","24","791","10","0","5","false"
"L86905","1","0","1","163","3","0","3","false"
"L91864","1","0","64","1733","27","2","10","false"
"L91865","1","0","19","1733","13","0","8","false"
"L91866","1","0","21","1733","9","0","7","false"
"L91867","1","0","35","1733","21","0","9","false"
"L91868","1","0","29","1733","31","2","11","false"
"L91869","1","0","32","1733","15","0","8","false"
"L91870","1","0","43","1733","13","0","8","false"
"L91871","23","0","183","1733","25","2","10","false"
"L91872","4","0","205","1733","38","2","10","false"
"L91873","2","0","53","1733","33","2","11","false"
"L91874","2","0","44","2899","40","3","13","false"
"L91875","1","0","8","1733","14","0","9","false"
"L91876","1","0","7","1733","14","0","9","false"
"L91877","1","0","58","163","29","0","10","false"
"L91878","22","0","150","1733","115","4","12","false"
"L91879","10","0","258","1147","66","2","13","false"
"L91880","3","0","242","1733","5","1","3","false"
"L91881","1","0","136","1733","35","2","13","false"
"L91882","2","0","29","1733","20","0","9","false"
"L91883","1","0","48","1733","23","0","9","false"
"L91884","1","0","1","1733","6","0","6","false"
"L91885","1","0","43","407","29","0","13","false"
"L91886","1","0","22","1733","14","0","8","false"
"L91887","2","0","123","2053","52","2","14","false"
"L91888","6","0","211","1147","41","0","10","false"
"L91889","1","0","37","1733","26","2","10","false"
"L91890","2","0","57","1733","35","2","11","false"
"L91891","2","0","62","1733","45","2","12","false"
"L93063","1","0","48","288","12","0","5","false"
"L93064","1","0","20","288","13","0","6","false"
"L93065","12","0","72","163","7","0","5","false"
"L93066","19","0","93","288","19","0","6","false"
"L93067","1","0","19","1147","7","0","4","false"
"L93068","13","0","56","1118","32","0","12","false"
"L93069","1","0","4","1118","1","0","1","false"
"L93070","1","0","19","288","12","0","8","false"
"L93071","1","0","8","575","6","0","4","false"
"L93072","16","0","191","1147","71","1","10","false"
"L93073","1","0","4","1118","1","0","1","false"
"L93074","1","0","62","288","14","0","6","false"
"L93075","1","0","1","288","5","0","4","false"
"L93076","16","0","80","288","20","0","8","false"
"L93077","1","0","41","288","18","0","6","false"
"L93560","2","0","25","298","17","0","8","false"
"L93561","1","0","6","298","22","0","8","false"
"L93562","1","0","7","298","43","1","16","false"
"L93563","1","0","10","298","39","2","13","false"
"L93564","1","0","21","163","4","0","3","false"
"L93565","1","0","1","831","5","0","2","false"
"L93566","1","0","32","1733","2","0","2","false"
"L93567","1","0","22","384","4","1","3","false"
"L93568","1","0","7","163","3","0","3","false"
"L111344","1","0","6","298","13","0","6","false"
"L111345","1","0","13","298","19","0","8","true"
"L111346","1","0","8","298","17","0","8","false"
"L111347","1","0","6","298","16","0","8","false"
"L111348","1","0","11","298","22","0","7","false"
"L111349","1","0","8","298","12","0","6","false"
"L111350","3","0","23","831","14","0","5","false"
"L111351","1","0","7","298","9","0","5","false"
"L111352","1","0","9","298","21","0","7","false"
"L111353","1","0","8","298","17","0","7","false"
"L111354","2","0","48","429","25","0","6","false"
"L111355","1","0","8","298","13","0","6","false"
