@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L73374","5","0","80","9","0","4","2319","false"
"L73375","2","0","102","9","0","4","2319","false"
"L73376","1","0","13","9","0","6","2319","false"
"L73377","11","0","136","10","0","6","2319","false"
"L73378","7","0","100","10","0","6","2319","false"
"L73819","8","0","70","6","0","4","2319","false"
"L73820","1","0","10","5","0","4","2319","false"
"L73821","1","0","24","5","0","4","2319","false"
"L73822","1","0","10","5","0","4","2319","false"
"L73823","1","0","11","5","0","4","2319","false"
"L73824","1","0","4","5","0","4","2319","false"
"L73825","1","0","27","5","0","4","2319","false"
"L73826","1","0","10","5","0","4","2319","false"
"L73827","1","0","32","5","0","4","2319","false"
"L74332","14","0","243","11","0","4","2319","false"
"L74333","13","0","206","8","0","4","2319","false"
"L74334","1","0","10","6","0","4","2319","false"
"L103908","1","0","19","5","0","4","2319","false"
"L103909","1","0","9","5","0","4","2319","false"
"L103910","1","0","9","6","0","4","2319","false"
"L103911","2","0","22","5","0","4","2319","false"
"L103912","3","0","34","5","0","4","2319","false"
"L103913","5","0","36","6","0","4","2319","false"
"L103914","3","0","32","7","0","4","2319","false"
"L103915","1","0","14","5","0","4","2319","false"
"L103916","1","0","15","5","0","4","2319","false"
"L103917","1","0","9","5","0","4","2319","false"
"L103918","2","0","23","5","0","4","2319","false"
"L103919","1","0","9","5","0","4","2319","false"
"L103920","1","0","6","5","0","4","2319","false"
"L103921","1","0","18","6","0","4","2319","false"
"L103922","4","0","36","7","0","4","2319","false"
"L73114","1","0","6","5","0","4","2319","false"
"L73115","2","0","24","6","0","4","2319","false"
"L73116","3","0","35","6","0","4","2319","false"
"L73117","3","0","44","6","0","4","2319","false"
"L73118","2","0","19","6","0","4","2319","false"
"L73119","2","0","19","6","0","4","2319","false"
"L73120","3","0","37","6","0","4","2319","false"
"L73290","1","0","5","5","0","4","2319","false"
"L73291","1","0","8","5","0","4","2319","false"
"L73292","16","0","88","7","0","4","2319","false"
"L73886","1","0","21","6","0","4","2319","false"
"L73887","2","0","32","6","0","4","2319","false"
"L73888","2","0","31","6","0","4","2319","false"
"L73889","2","0","35","6","0","4","2319","false"
"L73890","1","0","8","5","0","4","2319","false"
"L73891","1","0","48","9","0","6","2472","false"
"L73892","1","0","32","6","0","4","2319","false"
"L73893","7","0","60","6","0","4","2319","false"
"L73894","1","0","27","6","0","4","2319","false"
"L73895","1","0","5","5","0","4","2319","false"
"L73896","1","0","25","6","0","4","2319","false"
"L73897","2","0","29","6","0","4","2319","false"
"L73898","1","0","25","7","0","4","2319","false"
"L73899","2","0","25","6","0","4","2319","false"
"L73900","2","0","36","6","0","4","2319","false"
"L73901","3","0","49","6","0","4","2319","false"
"L74170","3","0","23","3","0","2","2319","false"
"L74171","1","0","25","6","0","4","2319","false"
"L74172","7","0","67","7","0","4","2319","false"
"L74173","1","0","27","6","0","4","2319","false"
"L74174","1","0","19","6","0","4","2319","false"
"L74175","1","0","18","6","0","4","2319","false"
"L74176","1","0","5","5","0","4","2319","false"
"L74572","2","0","31","6","0","5","310","false"
