@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "CC" NUMERIC
@ATTRIBUTE "CCL" NUMERIC
@ATTRIBUTE "CCO" NUMERIC
@ATTRIBUTE "CI" NUMERIC
@ATTRIBUTE "CLC" NUMERIC
@ATTRIBUTE "CLLC" NUMERIC
@ATTRIBUTE "LDC" NUMERIC
@ATTRIBUTE "LLDC" NUMERIC
@ATTRIBUTE "LCOM5" NUMERIC
@ATTRIBUTE "NL" NUMERIC
@ATTRIBUTE "NLE" NUMERIC
@ATTRIBUTE "WMC" NUMERIC
@ATTRIBUTE "CBO" NUMERIC
@ATTRIBUTE "CBOI" NUMERIC
@ATTRIBUTE "NII" NUMERIC
@ATTRIBUTE "NOI" NUMERIC
@ATTRIBUTE "RFC" NUMERIC
@ATTRIBUTE "AD" NUMERIC
@ATTRIBUTE "CD" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "DLOC" NUMERIC
@ATTRIBUTE "PDA" NUMERIC
@ATTRIBUTE "PUA" NUMERIC
@ATTRIBUTE "TCD" NUMERIC
@ATTRIBUTE "TCLOC" NUMERIC
@ATTRIBUTE "DIT" NUMERIC
@ATTRIBUTE "NOA" NUMERIC
@ATTRIBUTE "NOC" NUMERIC
@ATTRIBUTE "NOD" NUMERIC
@ATTRIBUTE "NOP" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "LOC" NUMERIC
@ATTRIBUTE "NA" NUMERIC
@ATTRIBUTE "NG" NUMERIC
@ATTRIBUTE "NLA" NUMERIC
@ATTRIBUTE "NLG" NUMERIC
@ATTRIBUTE "NLM" NUMERIC
@ATTRIBUTE "NLPA" NUMERIC
@ATTRIBUTE "NLPM" NUMERIC
@ATTRIBUTE "NLS" NUMERIC
@ATTRIBUTE "NM" NUMERIC
@ATTRIBUTE "NOS" NUMERIC
@ATTRIBUTE "NPA" NUMERIC
@ATTRIBUTE "NPM" NUMERIC
@ATTRIBUTE "NS" NUMERIC
@ATTRIBUTE "TLLOC" NUMERIC
@ATTRIBUTE "TLOC" NUMERIC
@ATTRIBUTE "TNA" NUMERIC
@ATTRIBUTE "TNG" NUMERIC
@ATTRIBUTE "TNLA" NUMERIC
@ATTRIBUTE "TNLG" NUMERIC
@ATTRIBUTE "TNLM" NUMERIC
@ATTRIBUTE "TNLPA" NUMERIC
@ATTRIBUTE "TNLPM" NUMERIC
@ATTRIBUTE "TNLS" NUMERIC
@ATTRIBUTE "TNM" NUMERIC
@ATTRIBUTE "TNOS" NUMERIC
@ATTRIBUTE "TNPA" NUMERIC
@ATTRIBUTE "TNPM" NUMERIC
@ATTRIBUTE "TNS" NUMERIC
@ATTRIBUTE "WarningBlocker" NUMERIC
@ATTRIBUTE "WarningCritical" NUMERIC
@ATTRIBUTE "WarningInfo" NUMERIC
@ATTRIBUTE "WarningMajor" NUMERIC
@ATTRIBUTE "WarningMinor" NUMERIC
@ATTRIBUTE "Android Rules" NUMERIC
@ATTRIBUTE "Basic Rules" NUMERIC
@ATTRIBUTE "Brace Rules" NUMERIC
@ATTRIBUTE "Clone Implementation Rules" NUMERIC
@ATTRIBUTE "Clone Metric Rules" NUMERIC
@ATTRIBUTE "Code Size Rules" NUMERIC
@ATTRIBUTE "Cohesion Metric Rules" NUMERIC
@ATTRIBUTE "Comment Rules" NUMERIC
@ATTRIBUTE "Complexity Metric Rules" NUMERIC
@ATTRIBUTE "Controversial Rules" NUMERIC
@ATTRIBUTE "Coupling Metric Rules" NUMERIC
@ATTRIBUTE "Coupling Rules" NUMERIC
@ATTRIBUTE "Design Rules" NUMERIC
@ATTRIBUTE "Documentation Metric Rules" NUMERIC
@ATTRIBUTE "Empty Code Rules" NUMERIC
@ATTRIBUTE "Finalizer Rules" NUMERIC
@ATTRIBUTE "Import Statement Rules" NUMERIC
@ATTRIBUTE "Inheritance Metric Rules" NUMERIC
@ATTRIBUTE "J2EE Rules" NUMERIC
@ATTRIBUTE "JUnit Rules" NUMERIC
@ATTRIBUTE "Jakarta Commons Logging Rules" NUMERIC
@ATTRIBUTE "Java Logging Rules" NUMERIC
@ATTRIBUTE "JavaBean Rules" NUMERIC
@ATTRIBUTE "MigratingToJUnit4 Rules" NUMERIC
@ATTRIBUTE "Migration Rules" NUMERIC
@ATTRIBUTE "Migration13 Rules" NUMERIC
@ATTRIBUTE "Migration14 Rules" NUMERIC
@ATTRIBUTE "Migration15 Rules" NUMERIC
@ATTRIBUTE "Naming Rules" NUMERIC
@ATTRIBUTE "Optimization Rules" NUMERIC
@ATTRIBUTE "Security Code Guideline Rules" NUMERIC
@ATTRIBUTE "Size Metric Rules" NUMERIC
@ATTRIBUTE "Strict Exception Rules" NUMERIC
@ATTRIBUTE "String and StringBuffer Rules" NUMERIC
@ATTRIBUTE "Type Resolution Rules" NUMERIC
@ATTRIBUTE "Unnecessary and Unused Code Rules" NUMERIC
@ATTRIBUTE "Vulnerability Rules" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L8922","0","0","0","0","0","0","0","0","2","1","1","7","2","1","3","1","7","0","0","0","0","0","2","0","0","0","0","0","0","0","29","36","3","3","3","3","6","0","1","0","6","10","0","1","0","29","36","3","3","3","3","6","0","1","0","6","10","0","1","0","0","0","16","0","3","0","0","0","0","0","0","1","0","0","0","0","0","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L9003","0","0","0","0","0","0","0","0","1","2","2","3","2","2","2","13","14","0","0","0","0","0","1","0","0","0","0","0","0","0","21","27","11","0","11","0","1","11","0","0","1","4","11","0","0","21","27","11","0","11","0","1","11","0","0","1","4","11","0","0","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0","0","0","false"
"L5825","0","0","0","0","0","0","0","0","1","3","3","29","17","2","1","20","32","0.384615","0.254717","27","27","5","8","0.254717","27","1","1","0","0","1","79","130","3","2","0","0","12","0","12","0","16","42","0","16","0","79","130","3","2","0","0","12","0","12","0","16","42","0","16","0","0","0","18","0","17","0","0","0","0","0","0","0","0","0","0","1","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","true"
"L7811","0","0","0","0","0","0","0","0","1","3","3","8","6","1","1","7","9","0","0.152174","7","0","0","2","0.152174","7","2","2","0","0","1","39","52","4","1","0","0","2","0","1","0","13","24","0","7","0","39","52","4","1","0","0","2","0","1","0","13","24","0","7","0","0","3","7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","3","7","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L9090","0","0","0","0","0","0","0","0","1","1","1","10","1","6","8","1","7","0","0.0285714","1","0","0","2","0.0285714","1","0","0","0","0","0","34","44","1","1","1","1","6","0","1","0","6","15","0","1","0","34","44","1","1","1","1","6","0","1","0","6","15","0","1","0","0","0","15","1","8","0","0","0","0","0","0","0","0","0","0","0","0","8","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L9116","0.271084","2","11","2","0.291667","0.322581","14","10","0","1","1","14","6","1","1","6","8","0","0.162162","6","6","0","1","0.162162","6","0","0","0","0","0","31","48","0","2","0","2","2","0","0","0","2","14","0","0","0","31","48","0","2","0","2","2","0","0","0","2","14","0","0","0","0","0","19","0","11","0","0","0","0","11","0","0","0","1","0","0","0","11","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L5829","0","0","0","0","0","0","0","0","1","4","4","8","11","2","1","16","19","0.5","0.27027","10","10","2","2","0.27027","10","1","1","0","0","1","27","44","3","2","0","0","3","0","3","0","7","15","0","7","0","27","44","3","2","0","0","3","0","3","0","7","15","0","7","0","0","0","9","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L3702","0.45","7","146","20","0.409722","0.416667","59","40","2","2","2","25","5","4","1","6","9","0","0.146341","12","12","0","1","0.119266","13","0","0","0","0","0","70","112","6","0","6","0","3","5","0","0","3","29","5","0","0","96","144","15","3","15","3","8","13","1","0","8","34","13","1","0","0","0","39","1","25","0","0","0","0","14","0","1","0","1","0","0","0","25","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","false"
"L2789","0.0289044","1","6","2","0.0390764","0.0483871","22","18","1","4","4","104","29","4","4","59","80","0.375","0.142857","62","52","6","10","0.142857","62","1","1","0","0","1","372","563","9","8","6","6","21","0","15","0","25","250","0","19","0","372","563","9","8","6","6","21","0","15","0","25","250","0","19","0","0","0","62","0","24","0","0","0","0","12","0","0","0","6","0","6","0","22","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","false"
"L9289","0","0","0","0","0","0","0","0","3","2","2","13","3","3","4","6","9","0","0.263889","19","18","0","1","0.263889","19","0","0","0","0","0","53","85","5","0","5","0","3","5","0","0","3","27","5","0","0","53","85","5","0","5","0","3","5","0","0","3","27","5","0","0","0","0","6","0","2","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L5833","0.0192308","1","3","1","0.027248","0.0314961","10","8","2","3","3","83","24","3","4","42","59","0.4","0.147651","44","42","6","9","0.147651","44","1","1","0","0","1","254","367","3","3","0","1","17","0","14","0","21","150","0","18","0","254","367","3","3","0","1","17","0","14","0","21","150","0","18","0","0","0","45","0","15","0","0","0","0","7","0","1","0","3","0","3","0","15","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L3725","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","2","0","0","0","0","0","1","0.025","1","0","0","0","0","0","4","7","2","0","2","0","0","2","0","0","0","0","2","0","0","39","51","11","6","11","6","8","10","1","0","8","8","10","1","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L9379","0","0","0","0","0","0","0","0","1","2","2","48","6","1","2","9","12","0","0.15625","15","15","0","1","0.15625","15","0","0","0","0","0","81","107","0","1","0","1","3","0","0","0","3","26","0","0","0","81","107","0","1","0","1","3","0","0","0","3","26","0","0","0","0","0","9","0","2","0","0","0","0","0","0","0","0","2","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","true"
"L3002","0.242906","2","20","7","0.283582","0.379518","76","63","1","4","4","58","19","5","7","46","63","0.588235","0.238532","52","50","10","7","0.238532","52","1","1","0","0","1","166","268","3","8","0","6","17","0","16","0","21","100","0","20","0","166","268","3","8","0","6","17","0","16","0","21","100","0","20","0","0","0","72","0","10","0","0","0","0","39","0","0","0","4","0","4","0","10","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L3754","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","3","3","0","0","0","0","0","1","0.0322581","1","0","0","0","0","0","4","6","2","0","2","0","0","2","0","0","0","0","2","0","0","30","38","11","3","11","3","5","10","1","0","5","5","10","1","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L9453","0","0","0","0","0","0","0","0","1","7","4","37","5","7","6","24","29","0.2","0.0886076","7","7","1","4","0.0886076","7","0","0","0","0","0","72","91","6","4","6","4","5","6","4","0","5","36","6","4","0","72","91","6","4","6","4","5","6","4","0","5","36","6","4","0","0","0","22","0","6","0","0","0","0","0","0","0","0","6","1","0","0","5","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L3142","0.0715385","1","9","3","0.0831234","0.107143","33","27","1","3","3","75","20","3","2","41","58","0.5","0.202532","64","48","7","7","0.202532","64","1","1","0","0","1","252","397","7","8","4","6","17","0","13","1","21","156","0","17","1","252","397","7","8","4","6","17","0","13","1","21","156","0","17","1","0","0","43","1","29","0","0","0","0","17","0","0","0","2","0","2","0","29","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","false"
"L3781","0","0","0","0","0","0","0","0","0","0","0","3","5","3","1","10","11","0","0","0","0","0","1","0.0285714","1","0","0","0","0","0","11","16","4","1","4","1","1","4","0","0","1","3","4","0","0","34","44","13","3","13","3","5","12","1","0","5","7","12","1","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L5839","0.177994","2","6","2","0.212121","0.274194","21","17","1","2","2","20","14","2","1","17","25","0.333333","0.205128","16","16","3","6","0.205128","16","1","1","0","0","1","62","99","3","3","0","1","8","0","8","0","12","35","0","12","0","62","99","3","3","0","1","8","0","8","0","12","35","0","12","0","0","0","31","0","8","0","0","0","0","15","0","0","0","0","0","1","0","8","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","true"
"L9765","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","7","7","0","0","0","0","0","1","0","0","0","0","0","0","0","8","10","6","0","6","0","0","6","0","0","0","0","6","0","0","8","10","6","0","6","0","0","6","0","0","0","0","6","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L5843","0","0","0","0","0","0","0","0","1","3","3","20","14","2","2","16","24","0.333333","0.246377","17","17","3","6","0.246377","17","1","1","0","0","1","52","83","3","2","0","0","8","0","8","0","12","24","0","12","0","52","83","3","2","0","0","8","0","8","0","12","24","0","12","0","0","0","16","0","6","0","0","0","0","0","0","0","0","0","0","1","0","6","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L9793","0","0","0","0","0","0","0","0","5","1","1","11","3","3","2","18","24","0","0","0","0","0","6","0","0","0","0","0","0","0","49","65","15","1","15","1","6","15","5","0","6","15","15","5","0","49","65","15","1","15","1","6","15","5","0","6","15","15","5","0","0","0","22","0","3","0","0","0","0","0","0","1","0","0","0","0","0","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","false"
"L5847","0","0","0","0","0","0","0","0","3","2","2","51","17","4","4","26","46","0.368421","0.185714","39","38","7","12","0.185714","39","1","1","0","0","1","171","264","3","2","0","0","20","0","18","0","24","103","0","22","0","171","264","3","2","0","0","20","0","18","0","24","103","0","22","0","0","0","33","0","21","0","0","0","0","0","0","1","0","0","0","2","0","21","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","true"
"L9864","0","0","0","0","0","0","0","0","1","4","4","10","2","3","1","6","7","0","0","0","0","0","2","0","0","0","0","0","0","0","57","72","5","0","5","0","1","5","1","0","1","40","5","1","0","57","72","5","0","5","0","1","5","1","0","1","40","5","1","0","0","0","11","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","true"
"L5851","0","0","0","0","0","0","0","0","2","2","2","30","16","3","3","17","30","0.307692","0.252427","26","25","4","9","0.252427","26","1","1","0","0","1","77","129","3","2","0","0","13","0","12","0","17","38","0","16","0","77","129","3","2","0","0","13","0","12","0","17","38","0","16","0","0","0","19","0","10","0","0","0","0","0","0","1","0","0","0","1","0","10","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","true"
"L9912","0","0","0","0","0","0","0","0","3","4","4","32","11","1","3","22","28","0","0.402235","72","64","0","1","0.395604","72","0","0","0","0","0","107","205","4","1","4","1","6","2","0","0","6","57","2","0","0","110","208","6","1","6","1","6","4","0","0","6","57","4","0","0","0","0","11","0","17","0","0","0","0","0","0","1","0","2","1","1","0","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","4","0","0","0","0","0","false"
"L5855","0","0","0","0","0","0","0","0","1","6","4","31","17","2","2","23","30","0.333333","0.168067","20","15","2","4","0.168067","20","1","1","0","0","1","99","147","3","2","0","0","7","0","5","0","11","59","0","9","0","99","147","3","2","0","0","7","0","5","0","11","59","0","9","0","0","0","20","0","6","0","0","0","0","0","0","0","0","5","0","2","0","6","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L10087","0","0","0","0","0","0","0","0","0","1","1","2","4","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","0","1","0","1","1","0","1","0","1","4","0","1","0","9","11","0","1","0","1","1","0","1","0","1","4","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L10129","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","0","1","0","0.166667","1","0","0","1","0.166667","1","0","0","0","0","0","5","6","0","1","0","1","1","0","0","0","1","1","0","0","0","5","6","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L10092","0.26528","2","12","4","0.15","0.160772","60","50","3","4","3","72","4","2","1","5","25","0","0.0932945","32","8","0","19","0.0932945","32","1","1","0","0","1","311","400","1","0","1","0","20","1","18","4","20","185","1","18","4","311","400","1","0","1","0","20","1","18","4","20","185","1","18","4","0","0","72","12","25","0","0","0","0","29","0","1","0","0","0","0","0","10","37","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","18","0","5","0","1","1","0","0","false"
"L10097","0","0","0","0","0","0","0","0","14","0","0","18","1","1","0","0","18","0.0526316","0.0632911","5","5","1","18","0.0632911","5","1","1","0","0","1","74","91","0","0","0","0","18","0","18","4","18","18","0","18","4","74","91","0","0","0","0","18","0","18","4","18","18","0","18","4","0","0","41","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","false"
"L10853","0.646341","2","9","2","0.5","0.589744","23","23","1","4","4","12","1","1","0","1","6","0","0.025","1","1","0","6","0.025","1","1","1","0","0","1","39","46","2","0","2","0","5","1","5","2","5","25","1","5","2","39","46","2","0","2","0","5","1","5","2","5","25","1","5","2","0","0","36","0","1","0","0","0","0","17","0","0","0","2","0","0","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L10132","0.220833","2","9","2","0.132948","0.22549","23","23","1","5","5","29","1","2","0","1","12","0.125","0.32","48","46","1","7","0.32","48","1","1","0","0","1","102","173","2","0","2","0","11","1","7","2","11","79","1","7","2","102","173","2","0","2","0","11","1","7","2","11","79","1","7","2","0","0","42","1","3","0","0","0","0","16","0","0","0","3","2","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","false"
"L11200","0.153987","6","75","15","0.188442","0.185629","75","62","1","2","2","46","47","1","1","22","53","0","0.0402299","14","0","0","2","0.0402299","14","0","0","0","0","0","334","398","1","0","1","0","31","0","1","0","31","250","0","1","0","334","398","1","0","1","0","31","0","1","0","31","250","0","1","0","0","2","96","7","59","0","0","0","0","26","0","0","0","1","0","3","0","61","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","false"
"L11386","0","0","0","0","0","0","0","0","12","2","2","61","10","29","42","19","44","0.217391","0.217195","48","43","5","18","0.217195","48","0","0","0","0","0","173","270","2","2","2","2","25","2","22","0","25","93","2","22","0","173","270","2","2","2","2","25","2","22","0","25","93","2","22","0","0","8","48","0","15","0","0","0","0","0","0","1","0","0","0","0","0","23","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","false"
"L7678","0","0","0","0","0","0","0","0","1","2","2","19","5","5","7","9","17","0.777778","0.352","44","44","7","2","0.352","44","0","0","0","0","0","81","151","4","2","4","2","8","0","8","1","8","47","0","8","1","81","151","4","2","4","2","8","0","8","1","8","47","0","8","1","0","1","5","2","7","0","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","false"
"L12145","0","0","0","0","0","0","0","0","4","2","2","19","2","80","168","2","14","0.454545","0.283951","23","23","5","6","0.283951","23","0","0","0","0","0","58","101","0","5","0","5","12","0","10","0","12","27","0","10","0","58","101","0","5","0","5","12","0","10","0","12","27","0","10","0","0","0","16","1","11","0","0","0","0","0","0","1","0","0","0","0","0","10","15","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","true"
"L12178","0","0","0","0","0","0","0","0","1","2","2","61","11","12","21","37","63","0.434783","0.0996441","28","22","10","13","0.0968858","28","0","0","0","0","0","253","371","18","4","18","4","26","0","22","1","26","109","0","22","1","261","379","24","4","24","4","26","6","22","1","26","109","6","22","1","0","0","56","1","48","0","0","2","0","0","0","0","0","1","17","1","0","25","47","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","0","7","0","0","0","0","0","true"
"L12182","0.10578","2","9","5","0.101504","0.107692","54","42","1","3","3","78","16","4","22","21","49","0.0833333","0.0806045","32","11","2","22","0.0780142","33","0","0","0","0","0","365","506","15","0","15","0","28","7","23","10","28","223","7","23","10","390","532","15","0","15","0","31","7","26","10","31","230","7","26","10","0","1","115","3","35","0","1","2","0","27","0","0","0","1","0","2","0","23","72","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","9","0","13","2","0","0","0","0","true"
"L12455","0.122642","2","12","4","0.0865052","0.10101","50","40","3","6","4","147","26","10","20","91","111","0.583333","0.159236","75","67","7","5","0.159236","75","0","0","0","0","0","396","578","0","1","0","1","20","0","11","0","20","241","0","11","0","396","578","0","1","0","1","20","0","11","0","20","241","0","11","0","0","0","73","0","14","0","1","0","0","21","0","1","0","9","1","8","0","12","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","true"
"L12604","0","0","0","0","0","0","0","0","4","2","2","19","1","7","7","7","15","0","0.0138889","1","0","0","7","0.0138889","1","0","0","0","0","0","71","90","0","0","0","0","8","0","6","0","8","47","0","6","0","71","90","0","0","0","0","8","0","6","0","8","47","0","6","0","0","0","20","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L12622","0","0","0","0","0","0","0","0","4","7","1","20","3","6","13","16","21","0.2","0.101449","7","7","1","4","0.101449","7","0","0","0","0","0","62","79","2","0","2","0","5","0","4","0","5","34","0","4","0","62","79","2","0","2","0","5","0","4","0","5","34","0","4","0","0","0","14","0","4","0","0","0","0","0","0","1","0","2","0","0","0","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L12653","0","0","0","0","0","0","0","0","10","4","4","42","16","27","43","29","44","0.266667","0.194969","31","31","4","11","0.194969","31","0","0","0","0","0","128","193","0","0","0","0","15","0","14","0","15","76","0","14","0","128","193","0","0","0","0","15","0","14","0","15","76","0","14","0","0","1","32","0","4","0","0","0","0","0","0","1","0","2","0","2","0","5","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L1629","0","0","0","0","0","0","0","0","1","2","2","4","5","0","0","7","8","0","0","0","0","0","2","0","0","0","0","0","0","0","23","27","0","0","0","0","1","0","1","0","1","11","0","1","0","23","27","0","0","0","0","1","0","1","0","1","11","0","1","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L1640","0.133333","1","4","2","0.18018","0.181818","20","16","2","2","2","18","8","0","0","13","18","0","0","0","0","0","3","0","0","0","0","0","0","0","88","111","7","0","7","0","5","1","2","0","5","49","1","2","0","88","111","7","0","7","0","5","1","2","0","5","49","1","2","0","0","3","32","1","8","0","0","0","0","11","0","1","0","1","0","1","0","12","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","false"
"L1654","0","0","0","0","0","0","0","0","1","2","2","3","5","0","0","6","7","0","0","0","0","0","2","0","0","0","0","0","0","0","20","23","0","0","0","0","1","0","1","0","1","8","0","1","0","20","23","0","0","0","0","1","0","1","0","1","8","0","1","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L1647","0.29249","1","3","1","0.298246","0.304348","17","14","1","2","2","8","6","0","0","14","15","0","0","0","0","0","2","0","0","0","0","0","0","0","46","57","0","0","0","0","1","0","1","0","1","25","0","1","0","46","57","0","0","0","0","1","0","1","0","1","25","0","1","0","0","0","18","0","3","0","0","0","0","12","0","0","0","0","0","1","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L2127","0.973333","1","3","1","0.904762","0.888889","19","16","1","1","1","3","4","0","0","5","6","0","0","0","0","0","2","0","0","0","0","0","0","0","18","21","0","0","0","0","1","0","1","0","1","9","0","1","0","18","21","0","0","0","0","1","0","1","0","1","9","0","1","0","0","0","17","0","2","0","0","0","0","12","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L2143","0","0","0","0","0","0","0","0","1","4","3","10","7","0","0","16","17","0","0","0","0","0","2","0","0","0","0","0","0","0","41","49","0","0","0","0","1","0","1","0","1","28","0","1","0","41","49","0","0","0","0","1","0","1","0","1","28","0","1","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","1","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L2174","0.137026","1","6","2","0.120482","0.125984","20","16","2","3","3","27","15","3","1","29","34","0","0","0","0","0","3","0","0","0","0","0","0","0","127","166","4","0","4","0","5","1","2","0","5","77","1","2","0","127","166","4","0","4","0","5","1","2","0","5","77","1","2","0","0","4","31","1","12","0","0","0","0","9","0","1","0","1","0","3","0","17","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","true"
"L2177","0.973333","1","3","1","0.904762","0.888889","19","16","1","1","1","3","4","0","0","5","6","0","0","0","0","0","2","0","0","0","0","0","0","0","18","21","0","0","0","0","1","0","1","0","1","9","0","1","0","18","21","0","0","0","0","1","0","1","0","1","9","0","1","0","0","0","17","0","2","0","0","0","0","12","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
